Rank,Title,Score,Chapters/Volumes,Published
-,Gakuen Kengou Musashino Tsubaki wa Shugyouchuu!,N/A,Light Novel (1 vols),Jun 2016 - Jun 2016
-,Anata wo Yogarasete Ageru,N/A,Manga (1 vols),Dec 2013 - Jan 2016
-,Kedakaki Himekishi no Seishori Gohoushi! Anata ni Subete wo Sasagemasu,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Ama Ane Maid to Tsundere Iinchou no Ouen Ecchi,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,M x M! Imouto to Seitokaichou,N/A,Light Novel (1 vols),Jun 2009 - Jun 2009
-,Yagi-san Yuubin,N/A,Manga (3 vols),Sep 2010 - Aug 2015
-,Isekai Trip no Saki wa Joshiryou deshita,N/A,Light Novel (1 vols),Jun 2016 - Jun 2016
-,Tsundere-san,N/A,Manga (1 vols),Mar 2005 - Apr 2007
-,Pre-teens,N/A,Manga (1 vols),Mar 2002 - Sep 2012
-,Namahame Debut♡,N/A,Manga (1 vols),Aug 2013 - Jan 2015
-,Bokura no Soukan Kankei,N/A,Manga (1 vols),Jul 2002 - Nov 2003
-,Fukigen x Gokigen,N/A,Manga (1 vols),Mar 2003 - Aug 2004
-,Ikenaikoto 2003,N/A,Manga (1 vols),Mar 2003 - Mar 2003
-,Kimusume Nakadashi Gakuen,N/A,Manga (1 vols),Jun 2001 - Dec 2003
-,Joushi no Tsuma wa, Motokano Deshita: Iyagari Nagaramo, Makura Eigyou ni Oboreteiku After 5,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Harem Avant-garde,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Choukyou Goukakyakusen: Joshidaisei Ryoujoku Cruise,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Toumei Ningen ni Natte Ojousama wo Haramasete Mita,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Okaasan no Seiteki na Jugyou,N/A,One-shot (? vols),Feb 2010 - Feb 2010
-,Triangle Love,N/A,One-shot (? vols),May 2011 - May 2011
-,Ojousama wa Oshikake Dorei!?,N/A,Light Novel (1 vols),Oct 2013 - Oct 2013
-,Gensou Shinki Fairy Flare: Saimin ni Kegasareta Seisei,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Dorei Quest: Onna Yuusha, Onna Senshi, Shinkan no Tabidachi,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Dungeon Maou to 100-nin no Shojo Yome,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Kichiku Yuusha ni Tensei shite Seifuku Kozukuri! Maou mo Oujo mo Sukihoudai,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Cheer Manager!,N/A,One-shot (? vols),Feb 2016 - Feb 2016
-,Tomodachi,N/A,One-shot (? vols),Oct 2015 - Oct 2015
-,Chu to Lo,N/A,Manga (1 vols),May 2011 - Apr 2013
-,Midara na Shimai,N/A,Manga (1 vols),Apr 2001 - Aug 2003
-,Nakadashi Toshiue Paradise,N/A,Manga (1 vols),Aug 2006 - Jun 2007
-,Nisemon,N/A,Manga (1 vols),Dec 2003 - Dec 2003
-,Tsugou no Ii Shoujo,N/A,Manga (1 vols),Jun 2005 - Jan 2007
-,Charisma Mama,N/A,Manga (1 vols),Oct 2001 - Oct 2001
-,Nayameru Mahou Shou(?)jo,N/A,Manga (1 vols),Mar 2000 - Mar 2001
-,Onegai Oppai no Kamisama,N/A,Manga (1 vols),Oct 2000 - Oct 2000
-,Ore ni Imouto wa Inai♡,N/A,Manga (1 vols),Jul 2011 - Aug 2012
-,Otsukaeshimasu Goshujinsama: Kazoku no Onedan,N/A,Manga (1 vols),Jul 2011 - Aug 2012
-,Sakurako-san Hontou wa Kore ga Hoshiin da yo ne?,N/A,Manga (1 vols),Sep 2012 - Jul 2013
-,~(^-^)~.exe,N/A,Doujinshi (1 vols),Dec 2007 - Dec 2007
-,Diploma Mill,N/A,Doujinshi (1 vols),Dec 2009 - Dec 2009
-,GIRLzH,N/A,Doujinshi (3 vols),Apr 2008 - Aug 2016
-,Lowteen Complex,N/A,Doujinshi (1 vols),Oct 2003 - Oct 2003
-,Shoujo-philia,N/A,Manga (1 vols),Jun 2010 - Jan 2015
-,Tooi Hi no Kakera,N/A,Manga (1 vols),Sep 2002 - Apr 2006
-,Gekijou! Shiroi Unaji no Wananaki,N/A,Manga (1 vols),Nov 1993 - Apr 1997
-,Gokinjo Loli Kyonyuu,N/A,Manga (1 vols),Jun 2010 - Jun 2011
-,Imouto no Are wa Kimochi Ii♡,N/A,Manga (1 vols),Jul 2007 - Aug 2008
-,Yuusha Toshite Shoukan sareta kedo, Harem Tsukutte Slow Life wo Okurimasu,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Ore ni Kanojo ga Dekite kara Imouto-tachi no Yousu ga Okashii!?,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Yamizokusei no Mahoutsukai da ga, Naze ka Yuusha ni Natteshimatta: Sore wa Tomokaku Yome ni Ii Kurashi wo Saseru Tame ni Ganbatte Nariagarou to Omou,N/A,Light Novel (? vols),Aug 2016 -
-,Gokudou-san Series,N/A,Light Novel (? vols),Jun 2016 -
-,3-shimai no Omocha 2: Boku ga Geinou 3-shimai no Seidorei ni Natta Kekka,N/A,Manga (1 vols),Jul 2015 - Apr 2016
-,Ane no Himitsu to Boku no Jisatsu,N/A,Manga (1 vols),Mar 2015 - May 2016
-,Yuusha Uke BL,N/A,Manga (1 vols),Apr 2016 - Apr 2016
-,Erotica 2000,N/A,Manga (1 vols),Dec 1999 - Jul 2000
-,Hitozuma Kouzen Chijoku Densha: Keitai Hitotsu de Osawari Sokuhame Shihoudai Tanin no Tsuma wo Nenchaku Tanetsuke Netori,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Junai Ero Kano!,N/A,Manga (1 vols),Nov 2013 - May 2015
-,Sara-chan no Poyopoyon♥,N/A,One-shot (? vols),Sep 2006 - Sep 2006
-,Isekai Maou no Successor,N/A,Light Novel (2 vols),Jul 2016 - Feb 2017
-,Mechashiko♡Hiyakekko,N/A,Manga (1 vols),Dec 2014 - May 2016
-,Kaiane,N/A,Manga (1 vols),Jan 2015 - Oct 2015
-,Chouzetsu! Fantastic,N/A,Doujinshi (2 vols),Dec 2014 - Dec 2015
-,Dokidoki Yande Mix: Kokuhaku sareta node Yamaika shite Yandere Harem wo Tsukurimasu,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Yumemiru Slave,N/A,Manga (1 vols),Dec 2013 - Mar 2016
-,Tsuma-iro Inbi,N/A,Manga (1 vols),Mar 2013 - Jan 2016
-,Gokubuto♡Insert,N/A,Manga (1 vols),Aug 2012 - Dec 2013
-,Himegoto x Memories,N/A,Manga (1 vols),May 2014 - Sep 2015
-,Do S Onna Kyoushi no Shinro Soudanshitsu,N/A,One-shot (? vols),Aug 2015 - Aug 2015
-,Josouko Hatten-kei,N/A,Doujinshi (1 vols),Nov 2015 - Nov 2015
-,Ero Massage-shi ni Hamerareta Kyonyuu JK Shimai: Takumi na Shijutsu de Damasarete, Shojo Soushitsu & Nakadashi & Torogao Akume,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Iyarashii Ko.,N/A,Manga (1 vols),Jan 2014 - Jan 2016
-,Renai Yuugu,N/A,Manga (1 vols),Feb 2014 - Jan 2016
-,Gokuraku Ladies,N/A,Manga (9 vols),Oct 2005 - May 2012
-,Watashi datte Hisshi de Iku no Gaman shitanda yo...,N/A,Manga (1 vols),Jun 2014 - Jun 2016
-,Jinrou Kyoushitsu,N/A,Manga (1 vols),Nov 2015 - May 2016
-,Utaou, Inda suru hodo no Yorokobi wo,N/A,Manga (1 vols),May 2014 - Jun 2016
-,Jieidan no Seijo Shirei: Ubawareta Seikon,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Feliecia Elf no Moribito,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Celeb Oyako Shiiku Nikki,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Zettai Onkan: Ayaka, Inyoku no Serenade,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Kuroinu Akuma x Tsundere Shoukanshi,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Roller Fighter Ranka,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Mama no Fudeoroshi,N/A,One-shot (? vols),Mar 2009 - Mar 2009
-,Tanetsuke Stalking,N/A,Manga (1 vols),Dec 2010 - Apr 2012
-,Mamakui!,N/A,Manga (1 vols),Aug 2006 - Nov 2008
-,Momoiro Danchi no Nichijou,N/A,Manga (1 vols),Dec 2008 - Dec 2009
-,Himitsu no Artemis,N/A,Manga (1 vols),Dec 2014 - Jun 2015
-,Tasogare, Kimi ni Ai ni Iku,N/A,Manga (1 vols),May 2016 - May 2016
-,Kochira Joshi Shain Senyou Seishori-ka,N/A,Manga (1 vols),Apr 2015 - May 2016
-,Koizukiyo, Konkon,N/A,Light Novel (1 vols),Oct 2012 - Oct 2012
-,Kurojishi no Chouai,N/A,Light Novel (1 vols),Jan 2015 - Jan 2015
-,Zettai★Harem Queens,N/A,Manga (1 vols),Jun 2014 - Dec 2015
-,Papa no Shiawase Gohan,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Mob wa Ouji ni Kouryaku saremashita.,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Planet Brobdingnag,N/A,Manga (? vols),Sep 2015 - Oct 2016
-,Tenseigo Dorei Oukoku: Joou, Kishi, Maid, Majo, Megami wo Haramaseyou!,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Majou Densetsu Gandalvia: Dansou no Kenshi to Akuma no Seijo,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Maid Harem nante Yurushimasen! Dokuzetsu Tsun Tsun x Botsuraku Do M x Dark Elf,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Onsen Ryokan: Yukemuri ni Chiru Shimaibana,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Mentaiko Short Stories,N/A,Doujinshi (1 vols),2009 - May 2012
-,Ore no Iinari ni Natta Hitozuma wa Subete no Negai wo Kanaete Kureru!?,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Ayamachi no Mitsuai: Otto ni Ienai Gifu to no Inkou,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Koushakuke Jinan no Isekai Harem,N/A,Light Novel (? vols),Sep 2016 -
-,FutaKyo!: Futanari Kyouko-chan Bangai-hen,N/A,One-shot (? vols),Apr 2016 - Apr 2016
-,Jubaku no Seirei,N/A,Doujinshi (1 vols),May 2016 - May 2016
-,Kinniku Kitan,N/A,Manga (1 vols),Aug 2009 - Feb 2012
-,Reminiscence,N/A,Doujinshi (1 vols),Aug 2015 - Aug 2015
-,Sudare Nagori,N/A,Doujinshi (1 vols),May 2016 - May 2016
-,Makenshi Leane: Iinazuke to Onna Kishi ga Netorareru Toki,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Unreal Real,N/A,Doujinshi (1 vols),Dec 2014 - Dec 2014
-,Enchuu Musume,N/A,Manga (1 vols),Mar 2012 - Dec 2013
-,Support-machi Shoujo,N/A,Manga (1 vols),Jun 2009 - May 2012
-,Torokuchism,N/A,Manga (1 vols),Aug 2014 - Jun 2016
-,Pakori Share,N/A,Manga (1 vols),Apr 2013 - May 2016
-,Ranran♪Onikumatsuri,N/A,Manga (1 vols),Aug 2012 - May 2016
-,Mitsu ni Muragaru Mushi,N/A,Manga (1 vols),Jun 2014 - Feb 2016
-,Takaramono wa Hako no Naka dj - Takaramono wa Mune no Naka,N/A,Doujinshi (1 vols),Aug 2013 - Aug 2013
-,Shimai Oyako Kan,N/A,Manga (1 vols),Jun 2013 - Apr 2015
-,JC☆Encount,N/A,Manga (1 vols),Sep 2013 - Dec 2014
-,Futanari Meikyuu Oujo: Prina to Inma no Meikyuu,N/A,Manga (1 vols),Jul 2011 - Jul 2011
-,Konohana Sakuya,N/A,Manga (1 vols),Jan 2011 - Jan 2012
-,Watashi no Himitsu Oshiete A-ge-ru♥,N/A,Manga (1 vols),May 1999 - May 1999
-,Inu mo Kuwanai,N/A,Doujinshi (1 vols),May 2015 - May 2015
-,Happy Halloween,N/A,Doujinshi (1 vols),Oct 2014 - Oct 2014
-,Wash Out,N/A,Doujinshi (1 vols),Aug 2015 - Aug 2015
-,Kojin Satsuei,N/A,Manga (1 vols),Jan 2012 - Feb 2014
-,Zecchou Yokkyuu,N/A,Manga (1 vols),Feb 2012 - Feb 2015
-,Bokura no Suki na Oneesan wa Kyonyuu de Megane de Tsuyudaku de.,N/A,Manga (1 vols),Feb 2006 - Oct 2006
-,Kochira Momoiro Company,N/A,Manga (3 vols),Jan 2003 - Jun 2005
-,Bokki Suru no wa Anata dake! Onna Kyoushi-tachi ni Nichijouteki ni Tanetsuke Jugyou wo Ukeru Gakuen Seikatsu,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Itsudemo Hametaku naru Kankei!? Ayane & Yuuna: Gakkou de Seishun!,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Saiin Kyonyuu Danchizuma: Ikenai no ni... Uzuichau...,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Danjorou Kugai Soushi: Shirogane no Hana,N/A,Manga (3 vols),May 1994 - Dec 1998
-,Itoko no Futago ni Otosareta!?,N/A,Doujinshi (1 vols),Aug 2011 - Aug 2011
-,Kawaii Kouhai ni Otosaresou,N/A,Doujinshi (1 vols),Apr 2012 - Apr 2012
-,Itoko de Futago no Imouto Takanashi Yui,N/A,Doujinshi (1 vols),Aug 2012 - Aug 2012
-,Itoko de Futago no Ane Takanashi Sui,N/A,Doujinshi (1 vols),Dec 2012 - Dec 2012
-,Shinseki no Seishitsu no Warui Oneesan Natsuki Aya,N/A,Doujinshi (1 vols),Apr 2013 - Apr 2013
-,Futago no Tenkousei Ema to Eve,N/A,Doujinshi (1 vols),Aug 2013 - Aug 2013
-,Itoko no Futago to Christmas.,N/A,Doujinshi (1 vols),Dec 2013 - Dec 2013
-,Ore ga Onna ni!? Itoko ga Itoko ni!?,N/A,Doujinshi (1 vols),Aug 2014 - Aug 2014
-,Expert ni Narimashita!,N/A,Manga (1 vols),Oct 2007 - Dec 2011
-,Expert ni Narou yo!,N/A,Manga (1 vols),Dec 2006 - Aug 2009
-,H na Hitozuma: Yoridori Furin Mansion,N/A,Manga (1 vols),2006 - 2006
-,Bimajo no Mori,N/A,One-shot (? vols),Oct 2015 - Oct 2015
-,Single Mother,N/A,Manga (? vols),Mar 2016 -
-,Koi ga Hajimaranai,N/A,Doujinshi (1 vols),Oct 2014 - Oct 2014
-,Danshi★Gohan,N/A,Doujinshi (1 vols),May 2010 - May 2010
-,Red Bull,N/A,Doujinshi (1 vols),Aug 2013 - Aug 2013
-,Koushoku Shounen,N/A,Manga (1 vols),Jul 1994 - May 1995
-,Mou Sugu Shinu Hito,N/A,Manga (1 vols),Jan 1998 - Jan 1998
-,Negative Lovers,N/A,Manga (4 vols),1993 - 1997
-,News/,N/A,Manga (2 vols),Jan 1997 - Jul 1998
-,Panic Mushroom!,N/A,Manga (1 vols),Jul 2005 - Jun 2006
-,Sekai de Ichiban Chikai Hito.,N/A,Manga (1 vols),Jan 2000 - Jan 2000
-,Shiritai Koto Shiranai Koto,N/A,Manga (1 vols),Mar 1999 - Mar 1999
-,Toshokan no Yousei,N/A,Manga (1 vols),Jan 1995 - Jan 1995
-,Yume wo Miyou yo.,N/A,Manga (2 vols),1998 - 1999
-,Tsuma Koi Senka,N/A,Manga (1 vols),Nov 2008 - Jan 2010
-,Kizumono no Koi,N/A,One-shot (? vols),Jul 2008 - Jul 2008
-,School Days: Anthology Comic,N/A,Manga (1 vols),Oct 2005 - Oct 2005
-,Oppai Party,N/A,One-shot (? vols),Oct 2005 - Oct 2005
-,Issho ni Ite yo,N/A,One-shot (? vols),May 2016 - May 2016
-,Ore no Kanojo ga Kawaisugiru no ga Warui,N/A,One-shot (? vols),Mar 2016 - Mar 2016
-,Senpai wa Oshi ni Yowai,N/A,One-shot (? vols),Nov 2015 - Nov 2015
-,Karamawari,N/A,One-shot (? vols),Oct 2015 - Oct 2015
-,One Room Maid,N/A,One-shot (? vols),Jun 2015 - Jun 2015
-,Global☆Panic,N/A,One-shot (? vols),Dec 2015 - Dec 2015
-,Bukiyou Koi Moyou,N/A,One-shot (? vols),Aug 2015 - Aug 2015
-,Torawareta Taimashi Ayane,N/A,One-shot (? vols),Mar 2016 - Mar 2016
-,Bitch-kun wa Gaman ga Dekinai,N/A,Manga (1 vols),Sep 2013 - Jan 2015
-,Harem Wedding: The Sweet Honeymoon,N/A,Manga (1 vols),Jul 2012 - Feb 2014
-,Harem Castle: The Beautiful Days,N/A,Manga (1 vols),May 2010 - Nov 2011
-,Haja Yumi Miko Miyabi,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Red Enforcer Rouge,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Nano Changer Hyper Momona,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Nijigen Fighter Dreamin,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Tentama,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Ketsudan no Nastashia,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Ofuro de Love x2: Gakuen Witches,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
-,Ice Break: Yarichin★Yarou no Ikasekata,N/A,Doujinshi (1 vols),Aug 2016 - Aug 2016
-,Shoujo Colorful,N/A,Manga (1 vols),Jul 2014 - May 2016
-,Kimi ga Suki,N/A,Manga (1 vols),Jun 2015 - Jul 2016
-,Uchi ni Oide yo,N/A,Manga (1 vols),Jul 2014 - Dec 2014
-,Puni Sports Club,N/A,Manga (1 vols),Jun 2011 - Feb 2015
-,Watashi ni Mawashite♥: Ura Kairanban,N/A,Manga (1 vols),May 2015 - Apr 2016
-,Nyuukan Annai,N/A,Manga (1 vols),Mar 2012 - Apr 2013
-,Ai Aru Sekai,N/A,Manga (1 vols),Sep 2008 - Mar 2011
-,Love Dere,N/A,Manga (1 vols),Feb 2006 - Sep 2007
-,Erogappa,N/A,Manga (1 vols),2005 - 2005
-,Bimyou na Kankei,N/A,Manga (1 vols),2004 - 2004
-,AV na Kanojo,N/A,Manga (1 vols),Jul 2012 - Apr 2014
-,Danshiryou no Otoko no Ko,N/A,Manga (? vols),Dec 2015 -
-,Kime Koi! Takane no Hana to Osananajimi ga Kimatta Riyuu,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Bishoujo wo Jouzu ni ○○○ ni Suru Houhou,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Tensei Ryoushuu no Saimin Harem Oukoku,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Asa no Konai Ie,N/A,Manga (1 vols),Oct 2013 - Jun 2014
-,Shakespeare Romance,N/A,Manga (1 vols),Apr 2011 - Dec 2012
-,Omake no Musume,N/A,Manga (1 vols),2001 - 2001
-,Pinky Trick,N/A,Manga (1 vols),Sep 1997 - Apr 1998
-,Futanari Yesterday,N/A,Manga (1 vols),Apr 2001 - Feb 2008
-,Toshiharu-kun wa Toshiue no Josei ni Sukareru Type?,N/A,Manga (1 vols),Oct 1994 - Jun 1996
-,Kiiro Majutsu Oriental Girl,N/A,Manga (1 vols),Jan 1992 - Mar 1994
-,37-sai Hoshigarizuma,N/A,Manga (1 vols),Apr 2011 - Feb 2015
-,38-sai Youen Yogarizuma,N/A,Manga (1 vols),Nov 2013 - Dec 2015
-,Kimi to H,N/A,Manga (1 vols),Oct 2013 - Apr 2016
-,Nukikoki♥Honey Trap Aesthetic,N/A,Light Novel (1 vols),Nov 2016 - Nov 2016
-,Kishi to Watashi no Torihiki: Yuri no Kuchizuke,N/A,Light Novel (1 vols),Mar 2017 - Mar 2017
-,Harem Guild,N/A,Light Novel (1 vols),Nov 2016 - Nov 2016
-,Elf no Kuni no Kyuutei Madoushi ni Nareta node Himesama ni Seiteki na Itazura wo Shitemita,N/A,Light Novel (2 vols),Jan 2016 - Jul 2016
-,Hentai Hitozuma Kaihouku,N/A,Manga (1 vols),Feb 2012 - Apr 2013
-,Shoujo Sanka,N/A,Manga (1 vols),Mar 2012 - Feb 2015
-,Nenmaku Renai,N/A,Manga (1 vols),Jul 2013 - Jul 2013
-,Hatsukoi Party,N/A,Manga (1 vols),Aug 2013 - Oct 2015
-,Ninshin x5,N/A,Manga (1 vols),Nov 2012 - Sep 2015
-,Ochizuma Alice,N/A,Manga (1 vols),Feb 2012 - Oct 2012
-,Heart ni Hi wo Tsukete,N/A,One-shot (? vols),Mar 2008 - Mar 2008
-,Soon Crazy,N/A,One-shot (? vols),Jan 2009 - Jan 2009
-,Lovely Girl's,N/A,Manga (1 vols),Jul 2007 - Nov 2014
-,Houe no Shita no Niku,N/A,Manga (1 vols),Jun 2014 - Dec 2014
-,improv H+,N/A,Doujinshi (1 vols),May 2016 - May 2016
-,Furaretemo, Suki na Hito.,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
-,Umegatani Danshi Koutou Gakkou: Kuro Ouji-tachi no Koi,N/A,Manga (1 vols),Nov 2012 - Jul 2013
-,Rakka,N/A,Doujinshi (1 vols),Aug 2016 - Aug 2016
-,Joshidaisei Kateikyoushi: Miwaku no Gohoubi Lesson,N/A,Light Novel (1 vols),Nov 2016 - Nov 2016
-,Shinnyuu Shain wa Dare no Mono?,N/A,Doujinshi (1 vols),May 2012 - May 2012
-,Otouto no Inu Ma ni Nanto yara,N/A,Doujinshi (1 vols),Oct 2012 - Oct 2012
-,Dasshutsu Game ni Bishoujo to Chousen shitara, Sex no Shiji shika de Nai n da ga!,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Utsukushii Yasai,N/A,Manga (3 vols),Apr 2012 - Feb 2016
-,Misako 34-sai: Shufu de Joshikousei,N/A,Manga (1 vols),Jan 2015 - Jan 2016
-,Choukyou Monogatari,N/A,Manga (1 vols),Nov 2012 - Apr 2014
-,Mitsu ni Muragaru Mushi: Joshou,N/A,Manga (1 vols),Jun 2016 - Jun 2016
-,Another Love,N/A,Manga (1 vols),Dec 2011 - Dec 2013
-,Hollow Gram,N/A,Doujinshi (2 vols),Dec 2010 - Aug 2011
-,Yoru no Ana ni wa Kiwotsukero!,N/A,Doujinshi (1 vols),Dec 2015 - Dec 2015
-,Super Narcissist,N/A,Doujinshi (1 vols),Feb 2015 - Feb 2015
-,Osananajimi to Musubareru no ga Tadashii to wa Kagiranai,N/A,Manga (? vols),Jun 2013 - Sep 2013
-,Bengoshi: Kotoko to Eroge no Kankei,N/A,Manga (? vols),Oct 2011 - Feb 2012
-,Kimi no Tonari wa Dare no Mono♡!?,N/A,Manga (? vols),Jul 2009 - May 2011
-,Fleur Comics Anthology: Nikutaiha BL,N/A,Manga (1 vols),Jan 2016 - Jan 2016
-,Re:Incarnation,N/A,Manga (1 vols),Jun 2015 - Jul 2016
-,Shibata-san to Tanuki-san,N/A,Doujinshi (1 vols),Feb 2015 - Feb 2015
-,Ue wo Muite Koi wo Shiyou,N/A,Manga (1 vols),Oct 2010 - Jun 2011
-,Donna Toki demo Kyonyuu Joshi to Kozukuri OK!! Me ga Sametara Subete no Onna ga Ore ni Horeteita!?,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Bakunyuu Inran Kateikyoushi,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Seiso Bitch na Hitozuma Haruka-san to no Musabori Koubi Nisshi,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Bakunyuu Okami: Iyasare Hitozuma Haramase no Yu,N/A,Light Novel (1 vols),May 2016 - May 2016
-,Hop☆Step Hi Kick!!!,N/A,One-shot (? vols),Jun 2016 - Jun 2016
-,Konomama Naka de...♡,N/A,Manga (1 vols),Mar 2014 - Mar 2016
-,Kedamono Switch,N/A,Manga (1 vols),Jul 2013 - Mar 2014
-,Dungeon-gurashi no Motoyuusha,N/A,Light Novel (3 vols),Jan 2016 - Dec 2016
-,Choukyoushi to Hatsukoi no Ikusa Otome,N/A,Light Novel (1 vols),Nov 2016 - Nov 2016
-,Nyotai-ka Maou to Kozukuri Shichaimasen ka?,N/A,Light Novel (1 vols),Dec 2016 - Dec 2016
-,Minarai Shoukanshi: Rine no Sainan,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Kowashiya Rudie,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Rinkan Sennyuu Kyouin: Kowareta Gakuen,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Kemonokko wa Hatsujouchuu!,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
-,Love Is Blind,N/A,Manga (1 vols),Aug 2012 - Jul 2014
-,Poccharism,N/A,Manga (1 vols),Jul 2014 - Aug 2015
-,Fushigi no Kuni de Aimashou♥,N/A,Manga (1 vols),Mar 2011 - Jan 2012
-,Yumeochi Joutou! Isekai Yuusha to Kozukuri Dragon,N/A,Light Novel (1 vols),Oct 2016 - Oct 2016
-,Chouki Tensei: Bishounen ni Natte Koukyuu Sennyuu!?,N/A,Light Novel (1 vols),Oct 2016 - Oct 2016
-,Advantage,N/A,Doujinshi (1 vols),Oct 2012 - Oct 2012
-,Y.Y.Y,N/A,Doujinshi (1 vols),Dec 2011 - Dec 2011
-,Tonari no Tanako-san,N/A,Doujinshi (1 vols),Oct 2014 - Oct 2014
-,Celeb no Yuuwaku,N/A,Manga (1 vols),Oct 2005 - Oct 2005
-,Virgin Wife, Hisoyaka na Kaitsuu: Anata, Otousan ni Shitsukerarete Shimatta no...,N/A,Light Novel (1 vols),Oct 2016 - Oct 2016
-,Ero Semi: Ecchi ni Yaruki ni ABC,N/A,Light Novel (1 vols),Oct 2016 - Oct 2016
-,Himesama to Dorei-chan,N/A,Doujinshi (1 vols),Dec 2015 - Dec 2015
-,Gokukan Website,N/A,Manga (1 vols),Jun 2008 - Feb 2012
-,Birdy Body Go!!,N/A,Manga (1 vols),Nov 2010 - Aug 2011
-,Kangoku Senkan 3: Nessa no Sennou Kouro,N/A,Manga (1 vols),Feb 2014 - Jun 2015
-,Mama ga Idol!?,N/A,Manga (1 vols),May 2013 - Jan 2014
-,Natsu...,N/A,One-shot (? vols),Dec 2004 - Dec 2004
-,Mumyou no Uzu,N/A,Manga (1 vols),Feb 2015 - Nov 2015
-,Mitsugetsu Keiyaku: Las Vegas no Koibito,N/A,Light Novel (1 vols),Oct 2016 - Oct 2016
-,Hisui no Hanayome, Ouji no Chikai,N/A,Light Novel (1 vols),Oct 2016 - Oct 2016
-,My Imouto: Majo no Ringo,N/A,Light Novel (1 vols),Oct 2016 - Oct 2016
-,Smartphone♥Kareshi,N/A,One-shot (? vols),Aug 2015 - Aug 2015
-,Virgin Room,N/A,Manga (1 vols),Nov 2008 - Nov 2009
-,Captured You?,N/A,One-shot (? vols),Jul 2008 - Jul 2008
-,Pheromone Tantei Series,N/A,Light Novel (11 vols),Mar 2014 - Apr 2021
-,Orc ni Tensei shita Ore wa Himekishi shika Nerawanai,N/A,Light Novel (1 vols),Oct 2016 - Oct 2016
-,Deisui Sasereba Rakushou Sex: Oba to Itoko-hen,N/A,Light Novel (1 vols),Oct 2016 - Oct 2016
-,Hara Katsu!: Kininaru Ano Ko to Kozukuri Ecchi,N/A,Light Novel (1 vols),Oct 2016 - Oct 2016
