Rank,Title,Score,Chapters/Volumes,Published
15680,Class Room,5.95,One-shot (? vols),Oct 2009 - Oct 2009
15681,Sensei yori mo Amaku,5.95,One-shot (? vols),Apr 2007 - Apr 2007
15682,Kimi no Kishi,5.95,One-shot (? vols),-
15683,Hatshepsut,5.95,Manga (1 vols),1988 -
15684,Ero♥Märchen: Cinderella,5.95,Manga (1 vols),Dec 2009 - 2012
15685,Robot Izonkei Joshi no Meewaku na Nichijou,5.95,Manga (2 vols),Sep 2018 - Jun 2019
15686,Goshujinsama to H na Koto shitai Dorei no Ohanashi,5.95,Manga (1 vols),Feb 2019 - Feb 2019
15687,Hayasegawa-kun to Megami na Oneesan,5.95,Manga (2 vols),May 2019 - Jul 2020
15688,Isekai Seikatsu no Susume,5.95,Manga (1 vols),Jul 2018 - Feb 2020
15689,Ame no Furu,5.95,Manga (3 vols),Apr 2021 - Sep 2021
15690,Suzuran Techou,5.95,Manga (1 vols),Sep 2007 - Jul 2013
15691,Hiai Mousou,5.95,Manga (3 vols),Jul 2013 - Feb 2015
15692,Honey VS,5.95,One-shot (? vols),Jun 2012 - Jun 2012
15693,Neko no Ossan,5.95,One-shot (? vols),2011 - 2011
15694,Onigiri Sasa,5.94,Manga (? vols),May 2014 - Nov 2014
15695,Zansatsu! Ponytail,5.94,One-shot (? vols),Sep 2016 - Sep 2016
15696,Kaze no Matenrou,5.94,Manga (1 vols),Jul 1994 - 1995
15697,Gorgeous☆Irene,5.94,Manga (1 vols),Dec 1980 - Dec 1986
15698,6-banme no Megane,5.94,Doujinshi (1 vols),Aug 2008 - Aug 2008
15699,Heavy Mecha Blues,5.94,One-shot (? vols),2009 - 2009
15700,Pupa,5.94,Manga (5 vols),Mar 2011 - Jan 2014
15701,17-sai °C,5.94,Manga (1 vols),Feb 2013 - Apr 2013
15702,Mizu to Gin,5.94,Manga (1 vols),Sep 1998 - Apr 2000
15703,Tokyo Wonder Boys,5.94,Manga (1 vols),Mar 2014 - May 2014
15704,Yoshibari◆Aubade,5.94,Manga (9 vols),May 2017 - Jan 2022
15705,Zettai ni Yatte wa Ikenai Isekai Shoukan,5.94,Manga (? vols),Jun 2018 -
15706,DC3,5.94,One-shot (? vols),Aug 2021 - Aug 2021
15707,Kamio Yui wa Kami wo Yui,5.93,Manga (4 vols),Mar 2019 - Nov 2019
15708,Dekisokonai to Yobareta Motoeiyuu wa Jikka kara Tsuihou sareta node Sukikatte ni Ikiru Koto ni Shita @comic,5.93,Manga (? vols),Dec 2018 -
15709,Kaze no Kaeru Basho,5.93,One-shot (? vols),Sep 2006 - Sep 2006
15710,Holy Night,5.93,One-shot (? vols),-
15711,Kamoshika Tenrakushii,5.93,One-shot (? vols),Jul 2005 - Jul 2005
15712,Chidaruma Kenpou - Onorera ni Tsugu,5.93,Manga (1 vols),1960 - 1960
15713,Chikatetsu no Kaze ni Fukarete,5.93,Manga (1 vols),Jun 1999 - Sep 2003
15714,Caterpillar & Butterfly,5.93,One-shot (? vols),Jun 2009 - Jun 2009
15715,Chuu x2 Trap,5.93,Manga (? vols),Apr 2012 - Jul 2012
15716,Mousou Megane,5.92,Manga (5 vols),Jun 2010 - Apr 2016
15717,Japan,5.92,Manga (1 vols),1992 - 1992
15718,Kiyora Kage,5.92,One-shot (? vols),Jun 2003 - Jun 2003
15719,Boin Tantei vs. Kaitou Sanmensou,5.92,One-shot (? vols),2008 - 2008
15720,Dai Kyochuu Rettou,5.92,Manga (? vols),Apr 2019 -
15721,Seitokaichou wa Bed no Ue de Subete wo Hodoku,5.92,Manga (3 vols),May 2019 - Oct 2020
15722,Wakusei,5.92,One-shot (? vols),Jul 1966 - Jul 1966
15723,Bokutachi no Ikita Riyuu,5.92,Manga (6 vols),Oct 2014 - Mar 2017
15724,Onnanoko no Tanoshimi,5.91,One-shot (? vols),Jun 1995 - Jun 1995
15725,Shin National Kid,5.91,Manga (1 vols),Nov 1999 - Nov 1999
15726,Kitto Zutto,5.91,One-shot (? vols),Mar 2012 - Mar 2012
15727,Kanojo-tachi no Saishuu Teiri,5.91,Manga (1 vols),Jun 2012 - Oct 2013
15728,Boku dake Shitteru Ichimiya-san,5.90,Manga (3 vols),Nov 2016 - Apr 2018
15729,Uchuu wo Kaitaku suru Houhou,5.90,One-shot (? vols),Jul 2004 - Jul 2004
15730,Together During Summers, Too!,5.90,Manhwa (? vols),-
15731,Wadatsumi,5.90,Manga (2 vols),Jan 2000 - Mar 2001
15732,Arachnid x Caterpillar x Killing Bites: Onna 6-nin (?) Onsen Monogatari,5.90,One-shot (? vols),Feb 2015 - Feb 2015
15733,Nemuri no Fuchi,5.90,Manga (3 vols),Feb 2013 - Dec 2013
15734,Magazine Ohanami!!,5.90,One-shot (? vols),Apr 2015 - Apr 2015
15735,Coppélia Maestro Kurumi,5.90,One-shot (? vols),Jun 2009 - Jun 2009
15736,Cross and Crime,5.90,Manga (12 vols),May 2009 - Jan 2014
15737,Heisei Busou Seigidan,5.90,Manga (1 vols),1992 - 1992
15738,Gakuto no Vector,5.90,Manga (1 vols),Aug 2009 - Dec 2010
15739,Saint Seiya Omega: New Cross Tanjou-hen,5.90,Manga (1 vols),Mar 2013 - Jul 2013
15740,Succubus ni Tensei shita node Milk wo Shiborimasu,5.90,Manga (4 vols),Oct 2017 - Oct 2019
15741,8LDK: Shisha no Ou,5.90,Manga (3 vols),Jul 2018 - Jan 2019
15742,Isekai Cheat Kaitakuki,5.90,Manga (? vols),Nov 2019 -
15743,Kedamono-tachi no Jikan: Kyouizon Shoukougun,5.90,Manga (? vols),Apr 2019 -
15744,Gensen Tanpenshuu: Gougasha,5.89,Manga (2 vols),1982 - Nov 2014
15745,Kokuen no Valkyrie,5.89,Manga (3 vols),Aug 2018 - May 2020
15746,Class-goto Shuudan Teni shimashita ga, Ichiban Tsuyoi Ore wa Saijaku no Shounin ni Gisouchuu desu.,5.89,Manga (? vols),Nov 2018 -
15747,Boku to Watashi to Mama no Natsu,5.89,Manga (1 vols),Jan 2021 - Jul 2021
15748,M,5.89,Manga (1 vols),Mar 1996 - Jan 2002
15749,Akai na,5.89,One-shot (? vols),2005 - 2005
15750,Butsuri-san de Musou shitetara Motemote ni Narimashita,5.89,Manga (6 vols),Dec 2016 - Aug 2019
15751,Boku no Otouto no Kawaisa wa Ijou,5.89,One-shot (? vols),Feb 2011 - Feb 2011
15752,"Boku wa Senpai ni Josou wo Shiirareteimasu.",5.89,Manga (1 vols),Apr 2012 - Dec 2013
15753,Senpai no Houkago Osawari Kyoushitsu,5.89,One-shot (? vols),May 2013 - May 2013
15754,Zettai Fukujuu Idol,5.89,Manga (1 vols),Apr 2015 - Jun 2015
15755,Sakashima,5.88,One-shot (? vols),May 2012 - May 2012
15756,Mahou Shoujo Neko X,5.88,Manga (2 vols),Nov 2004 - Mar 2005
15757,Adidas Manga Fever,5.88,Manga (1 vols),May 2002 - May 2002
15758,Genocyber,5.88,Manga (1 vols),1992 - 1992
15759,Hisshou Dungeon Unei Houhou,5.88,Manga (? vols),Oct 2017 -
15760,Xuerende Liwu,5.88,Manhua (? vols),2010 - 2010
15761,Rinjin 13-gou,5.88,Manga (3 vols),-
15762,Aisareru yori ￮-saretai,5.88,Manga (2 vols),Aug 2017 - Nov 2017
15763,Ikenie Touhyou,5.87,Manga (7 vols),Dec 2015 - Sep 2018
15764,Evil's Return,5.87,Manhwa (4 vols),2001 - 2002
15765,Salyune,5.87,One-shot (? vols),May 1995 - May 1995
15766,Portball!,5.87,One-shot (? vols),Apr 2007 - Apr 2007
15767,Yuutai Nova: Kanketsu-hen,5.87,Manga (? vols),Jun 2013 - Jul 2013
15768,Noa,5.87,One-shot (? vols),1985 - 1985
15769,Isekai no Toilet de Dai wo Suru.,5.87,Manga (3 vols),Jan 2018 - Jul 2020
15770,Guild no Cheat na Uketsukejou,5.86,Manga (? vols),Oct 2017 -
15771,Chameleon Jail,5.86,Manga (2 vols),Jul 1989 - Oct 1989
15772,Pops.,5.86,Manga (? vols),Jun 2003 - Apr 2004
15773,Princess School,5.86,One-shot (? vols),2009 - 2009
15774,Oniichan Complex,5.86,One-shot (? vols),Dec 2012 - Dec 2012
15775,Boku ga Otouto to Nakayoku Naru Houhou,5.86,One-shot (? vols),Dec 2013 - Dec 2013
15776,Aru Asa,5.86,One-shot (? vols),Mar 2014 - Mar 2014
15777,Gensou Gynaecocracy,5.86,Manga (2 vols),Feb 2010 - Feb 2017
15778,Gigant,5.85,Manga (10 vols),Dec 2017 - Sep 2021
15779,Kuroi Sailor Fuku,5.85,Manga (3 vols),Jun 2017 - Dec 2019
15780,Hakaijuu VS Mahou Shoujo of the End VS Vs Earth,5.85,Manga (? vols),Jul 2013 - Jul 2013
15781,Nibiiro no Seishun,5.85,Manga (1 vols),Dec 2013 - Mar 2014
15782,Mayoiga: Tsumi to Batsu,5.85,Manga (3 vols),Apr 2016 - Nov 2016
15783,Mahou Bloomers,5.85,One-shot (? vols),Oct 2010 - Oct 2010
15784,Koukai no Naraku,5.85,One-shot (? vols),Dec 2008 - Dec 2008
15785,Boy Fusion Girl,5.85,One-shot (? vols),Jul 2011 - Jul 2011
15786,V Hunter,5.84,One-shot (? vols),Nov 1994 - Nov 1994
15787,Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki,5.84,Manga (? vols),Feb 2020 -
15788,Dolls Fall,5.84,Manga (4 vols),Jun 2013 - Jun 2015
15789,My Summer Memory,5.84,One-shot (? vols),2010 - 2010
15790,Lost Girl,5.84,One-shot (? vols),Nov 2010 - Nov 2010
15791,Renai Shinjuu,5.84,Manga (4 vols),2009 - 2009
15792,Idol na Kanojo to Wotaku na Boku to,5.84,Manga (3 vols),May 2014 - Oct 2016
15793,Mori no Youshokujou,5.84,One-shot (? vols),Nov 2014 - Nov 2014
15794,Unbalance School Life,5.84,Manga (2 vols),Dec 2015 - Aug 2016
15795,Isekai Onsen ni Tensei shita Ore no Kounou ga Tondemosugiru,5.84,Manga (4 vols),Jun 2017 - Aug 2019
15796,U19,5.83,Manga (3 vols),Feb 2017 - Jun 2017
15797,Iron Ghost no Shoujo,5.83,Manga (2 vols),Jul 2017 - Jul 2018
15798,Kawari Nadeshiko: 3 Shimai no Himitsu,5.83,Manga (1 vols),Dec 2016 - Aug 2017
15799,Bozebeats,5.83,Manga (2 vols),Jan 2018 - Apr 2018
15800,Houkago Bitchcraft,5.83,Manga (3 vols),Aug 2018 - Sep 2020
15801,Hametsu no Kanojo,5.83,Manga (? vols),Jan 2021 -
15802,Tsukumo Kitsune,5.83,One-shot (? vols),2003 - 2003
15803,3H Before Kiss,5.83,Manga (1 vols),-
15804,Bad Police,5.83,Manga (1 vols),Apr 1989 - Apr 1989
15805,Devil Ecstasy,5.83,Manga (4 vols),Nov 2005 - Oct 2006
15806,Glamorous,5.83,Manga (1 vols),2008 - 2008
15807,Tomodachi no Papa - Hakui no Oji-sama,5.83,Manga (? vols),Feb 2014 - Feb 2014
15808,Atashi no Idol,5.82,One-shot (? vols),Apr 2010 - Apr 2010
15809,Takayukashiki Shoujo,5.82,Manga (3 vols),Feb 2014 - Jun 2017
15810,Cambrian,5.82,Manga (3 vols),Oct 1999 - Oct 2000
15811,Uwa-Koi,5.82,Manga (6 vols),Sep 2011 - Sep 2014
15812,Bitter or Sweet,5.82,One-shot (? vols),Jun 2012 - Jun 2012
15813,Yuuto no Shinro Kibou,5.82,One-shot (? vols),Apr 2012 - Apr 2012
15814,Terror,5.82,One-shot (? vols),2007 - 2007
15815,Natsu wo Dakishimete,5.82,One-shot (? vols),-
15816,Yuudachi Pool,5.82,One-shot (? vols),-
15817,System of Romance,5.81,One-shot (? vols),Apr 2000 - Apr 2000
15818,At Na-chan's,5.81,One-shot (? vols),2001 - 2001
15819,Hajimete no Chuu Ijou,5.81,One-shot (? vols),Mar 2009 - Mar 2009
15820,Dokumushi: The Ruins Hotel,5.81,Manga (? vols),Mar 2018 -
15821,Tokuni Maketemo Kamawanai,5.81,One-shot (? vols),2004 - 2004
15822,Kaerimichi,5.81,One-shot (? vols),Dec 2008 - Dec 2008
15823,Izanaeru,5.81,One-shot (? vols),Oct 2011 - Oct 2011
15824,Killer Tomato to Kanjuku Banana,5.80,One-shot (? vols),Mar 2016 - Mar 2016
15825,Elf Yome to Hajimeru Isekai Ryoushu Seikatsu,5.80,Manga (4 vols),Oct 2016 - Dec 2018
15826,Oshiri Sawaritagaru Hito Nan nano,5.80,Manga (1 vols),May 2015 - May 2015
15827,A Silent Greeting,5.80,One-shot (? vols),2005 - 2005
15828,Haru Hayate,5.80,Manga (1 vols),Sep 1974 - Apr 1979
15829,Lolicon Saga,5.80,Manga (1 vols),2008 -
15830,⅒ no Hanayome,5.80,Manga (6 vols),Mar 2019 - Jul 2021
15831,Idol to Wotaku no Risou no Kankei,5.79,Doujinshi (16 vols),May 2019 - Nov 2020
15832,Bull Sight,5.79,One-shot (? vols),May 2014 - May 2014
15833,Bakumatsu Roman Ibun,5.79,Manga (1 vols),Dec 1995 - Feb 2000
15834,Soushokukei Ookami Danshi no Jijou,5.79,One-shot (? vols),2009 - 2009
15835,Okaasan,5.79,One-shot (? vols),Oct 2011 - Oct 2011
15836,Onnanoko Kenkyuukai,5.79,One-shot (? vols),2012 - 2012
15837,April Fool,5.79,One-shot (? vols),2000 - 2000
15838,Himiko-den: Renge - Gaun no Shou,5.79,Manga (1 vols),Nov 1998 - Apr 1999
15839,Assassin's Plan,5.79,One-shot (? vols),2004 - 2004
15840,Samurai 8: Hachimaru Den,5.78,Manga (5 vols),May 2019 - Mar 2020
15841,Shuumatsu no Harem: Britannia Lumiére,5.78,Manga (2 vols),Jun 2020 - Aug 2021
15842,Sacred Chevalier,5.78,Manga (3 vols),Dec 2019 - Dec 2021
15843,Cos x Cos,5.78,One-shot (? vols),Jan 2013 - Jan 2013
15844,Slow Starter,5.78,Manga (1 vols),Jul 2012 - Apr 2016
15845,Devil Bride,5.78,One-shot (? vols),2010 - 2010
15846,Cutie Honey Tai Devilman Lady,5.78,Manga (1 vols),Jun 2013 - Oct 2013
15847,Shiro,5.77,One-shot (? vols),Aug 2013 - Aug 2013
15848,Lady Justice,5.77,Manga (2 vols),May 2015 - Sep 2015
15849,Futari no Taisei,5.77,Manga (3 vols),May 2019 - Nov 2019
15850,Koeru,5.77,One-shot (? vols),Sep 2004 - Sep 2004
15851,Angels' Wings,5.77,One-shot (? vols),Nov 2003 - Nov 2003
15852,Aishite Kudasai, Sensei,5.77,Manga (1 vols),2009 - 2009
15853,Frog Princess,5.77,Manhua (? vols),2011 - 2011
15854,Houkago, 2-C no Kyoushitsu de.,5.77,One-shot (? vols),Apr 2013 - Apr 2013
15855,Trans Boy,5.76,One-shot (? vols),Aug 2004 - Aug 2004
15856,Shining Star,5.76,Doujinshi (1 vols),1987 - 1987
15857,Shinrin Ouja Moriking,5.76,Manga (4 vols),Apr 2020 - Jan 2021
15858,Lily,5.76,One-shot (? vols),Jun 2021 - Jun 2021
15859,Yuusha Party kara Tsuihou sareta kedo, EX Skill "Kotei Damage" ni Muteki no Sonzai ni Natta,5.75,Manga (? vols),Aug 2020 -
15860,Ai to Okane,5.75,Manga (1 vols),-
15861,Danzai no Maria,5.75,Manga (1 vols),Jul 2011 - Jul 2011
15862,Happy Summer Dream,5.75,One-shot (? vols),-
15863,Chrono Trigger - Do your Best, Chrono-kun!,5.75,One-shot (? vols),1995 - 1995
15864,Crows Ladies,5.75,Manga (1 vols),Sep 2009 - Nov 2013
15865,Mad Summer School,5.74,Manga (4 vols),Jul 2018 - Nov 2019
15866,Mainichi Shine Shine Itte Kuru Gimai ga, Ore ga Neteiru Suki ni Saiminjutsu de Horesaseyou toshite Kuru n desu kedo......!,5.74,Manga (? vols),Dec 2020 -
15867,Dead End Loop,5.74,Manga (2 vols),Apr 2018 - Jun 2019
15868,Iinari,5.74,Manga (8 vols),May 2016 - Jan 2019
15869,Karakuri,5.74,One-shot (? vols),1995 - 1995
15870,Cutie Honey,5.74,Manga (1 vols),Jul 1992 - Mar 1993
15871,Bloody Maiden: Toomarimiki no Shima,5.74,Manga (2 vols),Dec 2010 - Mar 2012
15872,Fragile,5.74,One-shot (? vols),Sep 2011 - Sep 2011
15873,Skirt.,5.74,One-shot (? vols),Jul 2011 - Jul 2011
15874,Kanojo no Kare,5.74,One-shot (? vols),Oct 2011 - Oct 2011
15875,Gakkou Youkai Kikou: You,5.73,One-shot (? vols),Aug 2007 - Aug 2007
15876,Chopperman: Yuke Yuke! Minna no Chopper-sensei,5.73,Manga (1 vols),Dec 2010 - 2011
15877,Children,5.73,Manga (2 vols),Oct 2017 - Mar 2019
15878,Sacchan, Boku wa.,5.73,Manga (4 vols),Jul 2019 - Oct 2020
15879,Doutei Zetsumetsu Rettou,5.73,Manga (? vols),Feb 2019 -
15880,Zoku Sensei no Okiniiri!,5.73,Manga (1 vols),-
15881,D'v,5.72,Manga (3 vols),Jun 1999 - Feb 2002
15882,Aki-iro Mousou Biyori,5.72,One-shot (? vols),2006 - 2006
15883,Pasiphae no Utage,5.72,Manga (1 vols),Oct 1991 - 2005
15884,Taikoku Cheat nara Isekai Seifuku mo Rakushou desu yo?,5.72,Manga (? vols),Jun 2018 -
15885,Manjuu Kowai of the Dead,5.72,One-shot (? vols),Mar 2015 - Mar 2015
15886,Aigan Cinderella,5.71,Manga (1 vols),Oct 2011 - Jun 2012
15887,Shuumatsu no Tenki,5.71,Manga (3 vols),Jul 2015 - Jan 2016
15888,Shadow Man,5.71,One-shot (? vols),Oct 1985 - Oct 1985
15889,Ai wo Tomenaide,5.71,Manga (1 vols),Nov 2000 - Jan 2001
15890,Splatter Sister,5.71,One-shot (? vols),Feb 2009 - Feb 2009
15891,Cinderella Boy,5.71,One-shot (? vols),1980 - 1980
15892,Aomidoro,5.71,One-shot (? vols),Apr 2011 - Apr 2011
15893,Entrans!,5.70,Manga (3 vols),Jul 2009 - Feb 2014
15894,Survival of the Dead,5.70,One-shot (? vols),Jun 2010 - Jun 2010
15895,Dethrone,5.70,Manga (3 vols),Jul 2012 - Nov 2013
15896,The Quiz,5.70,Manga (1 vols),May 2011 - Jan 2012
15897,High Jump Runaway!,5.70,One-shot (? vols),2009 - 2009
15898,Tenshi,5.70,One-shot (? vols),Aug 2014 - Aug 2014
15899,Kichikujima,5.70,Manga (? vols),Dec 2013 -
15900,Dokidoki Youkai Love Battle!: Hiroku Youkai Daisensou,5.70,Manga (1 vols),Jul 2012 - Nov 2012
15901,Isekai Elf no Dorei-chan,5.70,Manga (4 vols),Oct 2017 - Aug 2019
15902,Shinde kudasai! Yuusha desho?,5.70,Manga (2 vols),Jul 2018 - Sep 2019
15903,Hajimete no Sense.,5.70,Manga (3 vols),Nov 2019 - Dec 2021
15904,Zombie darake no Kono Sekai dewa Sex shinai to Ikinokorenai,5.70,Manga (? vols),Nov 2019 -
15905,Goumon Tournament,5.69,Manga (4 vols),Sep 2017 - Nov 2018
15906,Boiling Head,5.69,One-shot (? vols),Nov 2000 - Nov 2000
15907,Akachan no Oshigoto,5.69,One-shot (? vols),Jun 2009 - Jun 2009
15908,Senpai to Dousei Chuu,5.69,One-shot (? vols),Mar 2008 - Mar 2008
15909,Chikyuu no Ko,5.69,Manga (? vols),Feb 2022 -
15910,Rockman Zero,5.69,Manga (3 vols),Apr 2003 - Dec 2005
15911,Karaoke no Hi,5.69,One-shot (? vols),Aug 2009 - Aug 2009
15912,Avant-garde Yumeko,5.69,Manga (1 vols),Feb 2003 - Oct 2003
15913,Yume Nikki,5.69,Manga (1 vols),May 2013 - Mar 2014
15914,Yoru no Tenohira,5.68,Manga (? vols),Feb 2011 - Apr 2011
15915,Outlaw Man,5.68,One-shot (? vols),Dec 1981 - Dec 1981
15916,Sweet Valerian,5.68,Manga (1 vols),2004 -
15917,Zero,5.68,Manga (1 vols),Jan 2002 - Jan 2002
15918,Kiriko,5.68,Manga (1 vols),Aug 2014 - Dec 2014
15919,Waga Tousou: Imouto no Tame nara Sekai wo Shukusei shitemo Ii yo ne!,5.68,Manga (3 vols),Aug 2013 - Apr 2015
15920,Owarinaki Gogo,5.67,One-shot (? vols),Sep 1967 - Sep 1967
15921,Isekai ni Tensei shitara Zenra ni Sareta,5.67,Manga (5 vols),May 2018 - Apr 2021
15922,Nano Hazard,5.67,Manga (3 vols),Aug 2018 - Feb 2019
15923,Isekai Tenseisha Koroshi: Cheat Slayer,5.67,Manga (? vols),Jun 2021 - Jun 2021
15924,Kyonyuu Dragon,5.67,Manga (1 vols),Jul 2004 - Oct 2004
15925,0/6,5.67,Manhwa (5 vols),Jan 2006 - Dec 2006
15926,Alice Turn Back Clock,5.67,One-shot (? vols),Jul 2005 - Jul 2005
15927,FC Barcelona Monogatari,5.67,One-shot (? vols),Jul 2008 - Jul 2008
15928,Toraware-hime,5.66,Manga (1 vols),Apr 2004 - Apr 2004
15929,Collector,5.66,One-shot (? vols),2007 - 2007
15930,Die Quarry Proie,5.66,One-shot (? vols),2008 - 2008
15931,Life Game,5.66,Manga (4 vols),Aug 2017 - Jan 2020
15932,Hime Koukan: Otaku Circle no Hime ga Kareshi Koukan wo Goshomou na Ken,5.66,Manga (6 vols),Feb 2019 - Sep 2020
15933,Inio-chan no Cool Japan!,5.65,One-shot (? vols),Aug 2013 - Aug 2013
15934,Derayd,5.65,Manga (1 vols),Dec 1989 - Dec 1989
15935,Fushigi no Kuni no Shounen Arisu,5.65,Manga (2 vols),1993 - 1995
15936,Akizakura,5.65,One-shot (? vols),2004 - 2004
15937,Yumin ni Gohan wo Tabesasetai: Yumin to Issho ni Taberu Kankoku Ryouri,5.65,Manga (1 vols),Nov 2011 - Oct 2012
15938,Ore to Fuuki Iin no.,5.65,One-shot (? vols),Feb 2013 - Feb 2013
15939,Kouen,5.65,One-shot (? vols),Dec 2006 - Dec 2006
15940,Saikin Kono Sekai wa Watashi dake no Mono ni Narimashita......,5.65,Manga (4 vols),Dec 2012 - Feb 2017
15941,Umareru Kachi no Nakatta Jibun ga Anna no Tame ni Dekiru Ikutsuka no Koto,5.64,Manga (3 vols),May 2013 - Feb 2015
15942,Hatsukoi wa Marude Yaiba no You ni,5.64,Manga (1 vols),Oct 2011 - Feb 2012
15943,Death Pie,5.64,Manga (1 vols),Aug 1989 - Apr 1990
15944,Apple Lip-tan,5.64,One-shot (? vols),May 2005 - May 2005
15945,Karamizakari: Boku no Honto to Kimi no Uso,5.63,Manga (? vols),Dec 2020 -
15946,Zoo Factory,5.63,One-shot (? vols),Jan 2011 - Jan 2011
15947,Anecon!,5.63,One-shot (? vols),Jun 2013 - Jun 2013
15948,Last Menhealer,5.63,Manga (2 vols),Aug 2014 - Oct 2016
15949,Ai-chan,5.62,One-shot (? vols),-
15950,Chocolate,5.62,Manga (1 vols),Jul 2000 - Mar 2003
15951,Mon Seul,5.62,Manga (1 vols),- 2003
15952,Door to Heaven,5.62,One-shot (? vols),Jun 2001 - Jun 2001
15953,Watashi no Suki na Senpai,5.62,One-shot (? vols),Nov 2011 - Nov 2011
15954,Alien 9 Next,5.62,Doujinshi (3 vols),Aug 2015 - Aug 2016
15955,Mannequin-san, Sekimen Chuu!,5.61,One-shot (? vols),2012 - 2012
15956,Nozoki Ana,5.60,One-shot (? vols),Aug 2012 - Aug 2012
15957,Redman Princess,5.59,Manga (2 vols),Jul 2017 - Mar 2018
15958,Kudan no Gotoshi,5.59,Manga (6 vols),Aug 2015 - Jan 2017
15959,Baka.,5.59,One-shot (? vols),2005 - 2005
15960,Subarashiki Kono Sekai,5.58,Manga (? vols),Aug 2007 - Sep 2007
15961,Testify,5.58,One-shot (? vols),Nov 2004 - Nov 2004
15962,Shoujo Shikkaku,5.58,Manga (2 vols),Jan 2015 - Mar 2016
15963,I Don't Know What I Don't Know,5.57,One-shot (? vols),-
15964,Kanashiki Ikimono-tachi,5.57,One-shot (? vols),Jan 2018 - Jan 2018
15965,Wreckage X,5.56,One-shot (? vols),Aug 2004 - Aug 2004
15966,Green Beans,5.56,One-shot (? vols),Nov 2000 - Nov 2000
15967,Spirit Returns,5.56,One-shot (? vols),2008 - 2008
15968,Ikenai Kacchan Love Story,5.56,One-shot (? vols),Mar 1982 - Mar 1982
15969,Endless Eden,5.55,Manga (1 vols),Jan 2007 - Nov 2007
15970,Smash Bomber,5.55,Manga (1 vols),2006 - 2006
15971,Saitama Chainsaw Shoujo,5.55,Manga (1 vols),Jun 2008 - Dec 2008
15972,Orc ga Okashite Kurenai!,5.55,Manga (2 vols),Nov 2017 - Jul 2018
15973,Mashuri no Hako,5.55,Manga (3 vols),Jul 2015 - Apr 2017
15974,Eques,5.55,One-shot (? vols),2012 - 2012
15975,Snuff Film Monologue,5.55,One-shot (? vols),Dec 2011 - Dec 2011
15976,Enjokousai Bokumetsu Undou,5.54,Manga (1 vols),Dec 1997 - Jun 1998
15977,Agmaui Sinbu,5.54,Manhwa (1 vols),2000 - 2001
15978,Ookami Shoujo Laura,5.54,One-shot (? vols),Nov 1991 - Nov 1991
15979,Zoumotsujima,5.54,Manga (4 vols),May 2019 - May 2020
15980,Fullmetal Lady,5.53,Manga (1 vols),1988 - 1989
15981,Black Coffee,5.52,One-shot (? vols),Nov 2000 - Nov 2000
15982,Cutie Honey,5.52,Manga (2 vols),Aug 1973 - Mar 1974
15983,DJ Teck no Morning Attack,5.52,One-shot (? vols),Mar 2012 - Mar 2012
15984,Zenbu, Kimi no Sei da,5.52,One-shot (? vols),Jul 2016 - Jul 2016
15985,Youkai Ningen,5.51,Manga (2 vols),Oct 2015 - Aug 2016
15986,Akki Goyou Garan,5.50,Manga (1 vols),-
15987,Kuzu Inou "Thermo Operator" no Ore ga Musou suru made,5.48,Manga (2 vols),Feb 2019 - Feb 2020
15988,Jokyoushi wa Mousou suru,5.48,One-shot (? vols),Apr 2008 - Apr 2008
15989,&Dropout,5.47,One-shot (? vols),Aug 2012 - Aug 2012
15990,Manga of the Dead,5.47,Manga (1 vols),Dec 2012 - Dec 2012
15991,Did I Do Something Wrong?,5.47,One-shot (? vols),Jul 2005 - Jul 2005
15992,Chagecha,5.47,Manga (1 vols),Sep 2008 - Nov 2008
15993,Rule: Shoumetsu Kyoushitsu,5.46,Manga (3 vols),Jul 2016 - Nov 2017
15994,Bougyaku no Kokekko,5.46,Manga (5 vols),Aug 2017 - Nov 2018
15995,Demon's Plan,5.46,Manga (2 vols),Nov 2016 - Feb 2017
15996,Kyochuu Rettou,5.45,Manga (6 vols),Oct 2014 - Mar 2019
15997,Sweet Poolside,5.44,Manga (1 vols),Apr 2011 - Jul 2011
15998,5000,5.44,One-shot (? vols),Mar 2012 - Mar 2012
15999,Huvahh,5.44,One-shot (? vols),Sep 2011 - Sep 2011
16000,Shounen Linda,5.42,One-shot (? vols),2006 - 2006
16001,Chissana Koi no Melody,5.42,One-shot (? vols),Apr 2004 - Apr 2004
16002,Akai Kiba,5.41,Doujinshi (9 vols),Aug 2002 - Feb 2014
16003,Test Flight Girls,5.40,One-shot (? vols),Jun 2007 - Jun 2007
16004,Baby Lips,5.40,One-shot (? vols),1996 - 1996
16005,Momo no Musume!,5.40,Manga (1 vols),Dec 2012 - Apr 2013
16006,Konna Elf ni You wa Nai!,5.39,Manga (1 vols),Dec 2012 - Dec 2013
16007,Naa-tan to Goshujin-tama,5.39,One-shot (? vols),Aug 2015 - Aug 2015
16008,Nouka Suitai no Kikairon-teki Sekaikan ni Kansuru Ikkousatsu,5.39,One-shot (? vols),Apr 1994 - Apr 1994
16009,i tell c,5.39,Manga (3 vols),Feb 2021 - Jun 2021
16010,Little Sweet Delusion,5.36,One-shot (? vols),Jun 2004 - Jun 2004
16011,Tetsu no Shojo Jun,5.36,Manga (1 vols),May 1983 - Nov 1983
