Rank,Title,Score,Chapters/Volumes,Published
12978,Biohazard: Heavenly Island,6.56,Manga (5 vols),Jan 2015 - Feb 2017
12979,Kaijuu no Shiiku Iin,6.56,Manga (2 vols),Jun 2014 - Feb 2016
12980,I Want to Know You,6.56,Manga (1 vols),Aug 2012 - Jun 2013
12981,Sakuraba-san wa Tomaranai!,6.56,Manga (4 vols),Feb 2018 - Jul 2019
12982,Waga Itoshi no Wota Kanojo,6.56,Manga (5 vols),Apr 2014 - Jul 2016
12983,Gamblers Parade,6.56,Manga (4 vols),Oct 2018 - Jun 2019
12984,Kobayashi-san Chi no Maid Dragon: Lucoa wa Boku no xx desu,6.56,Manga (? vols),Jan 2019 -
12985,Fukurami Fukuramu: Minase Mayu Sakuhinshuu,6.56,Manga (1 vols),Apr 2012 - Jan 2018
12986,Nageki no Bourei wa Intai shitai: Saijaku Hunter ni Yoru Saikyou Party Ikuseijutsu,6.56,Manga (? vols),Apr 2019 -
12987,Yoru wo Higashi ni,6.56,Manga (2 vols),Oct 2019 - May 2020
12988,Gemini,6.56,Manga (? vols),Jul 2015 - Jul 2015
12989,Classmate no Tanaka-san wa Sugoku Kowai,6.56,Manga (2 vols),Jan 2020 - Jul 2021
12990,Shakunetsu no Nirai Kanai,6.56,Manga (5 vols),Jun 2020 - Jun 2021
12991,Osananajimi no Mama ja Iya?,6.56,Manga (2 vols),Nov 2019 - Nov 2020
12992,Shiboritoranaide, Onna Shounin-san!!,6.56,Manga (? vols),Nov 2019 -
12993,Saikyou Onmyouji no Isekai Tenseiki: Geboku no Youkai-domo ni Kurabete Monster ga Yowasugirunda ga,6.56,Manga (? vols),May 2020 -
12994,Goukon Aite wa Nikushoku Keikan!?,6.56,Manga (? vols),May 2019 -
12995,Abenobashi Mahou☆Shoutengai,6.56,Manga (2 vols),Jul 2001 - Jun 2002
12996,Corrector Yui,6.56,Manga (5 vols),Apr 1999 - Dec 1999
12997,Hime tte Yonde ne,6.56,Manga (1 vols),1992 - 1993
12998,Specter,6.56,Manga (1 vols),-
12999,The Cosmic Tunnel,6.56,One-shot (? vols),-
13000,Kokkyou no Chou,6.56,Manga (1 vols),Jan 2007 - Jan 2007
13001,Shichinin no Nana,6.56,Manga (3 vols),Nov 2001 - May 2002
13002,Hana ni Nare,6.56,Manga (16 vols),-
13003,Netsu Shisen,6.56,Manga (1 vols),-
13004,Kiss kara Hajimeyou,6.56,Manga (1 vols),1998 -
13005,Maji Love?,6.56,One-shot (? vols),-
13006,Love & Sex,6.56,Manga (1 vols),Jun 2003 - Jun 2003
13007,Heaven,6.56,Manga (1 vols),2007 -
13008,Brother,6.56,Manga (1 vols),1996 -
13009,Junai Clover,6.56,Manga (1 vols),-
13010,Bradherley no Basha,6.56,Manga (1 vols),2005 - 2007
13011,Kimi dake ni Ai wo.,6.56,Manga (1 vols),2004 - 2004
13012,Gokko,6.56,Manga (1 vols),-
13013,Metal Fight Beyblade,6.56,Manga (11 vols),Sep 2008 - Feb 2012
13014,Yokujou Kiss,6.56,Manga (1 vols),Feb 2001 - Dec 2001
13015,17-sai no Mama,6.56,Manga (2 vols),2005 - 2006
13016,Kaze yo, Banri wo Kake yo,6.56,Manga (1 vols),1998 -
13017,Mephisto,6.56,Manga (6 vols),May 1984 - Jul 1988
13018,Akai Kami no Marure Ina,6.56,One-shot (? vols),Aug 2005 - Aug 2005
13019,Momoiro Punch,6.56,Manga (1 vols),-
13020,Densen Complex,6.56,Manga (1 vols),2006 - 2006
13021,Crush,6.56,Doujinshi (2 vols),Aug 2007 - Dec 2007
13022,17-sai,6.56,Manga (1 vols),Oct 2007 - Oct 2007
13023,Tomoi,6.56,Manga (1 vols),1987 -
13024,Kashikoi Ken Rilienthal,6.56,Manga (4 vols),Sep 2009 - May 2010
13025,Zettai Shoujo Seiiki Amnesian,6.56,Manga (4 vols),Oct 2009 - Jul 2011
13026,Gun Frontier,6.56,Manga (3 vols),1972 - 1975
13027,Koi ni Okite,6.55,Manga (1 vols),1994 -
13028,Yume Miru Happa,6.55,Manga (1 vols),Sep 1995 -
13029,Cafe Occult,6.55,Manhwa (6 vols),2004 - 2004
13030,Darling, I Love You!,6.55,Manga (1 vols),-
13031,Line,6.55,Manga (1 vols),2003 -
13032,Shinseiki Evangelion: Ikari Shinji Ikusei Keikaku,6.55,Manga (18 vols),Apr 2005 - Feb 2016
13033,Pretty in Blue,6.55,Manga (1 vols),2006 - 2006
13034,Wagamama na Butler,6.55,Manga (1 vols),2007 - 2007
13035,Die,6.55,Doujinshi (1 vols),1995 - 1995
13036,Suki nara Suki tte Ie yo!,6.55,Manga (1 vols),2002 - 2002
13037,Ao no Deracine,6.55,Manga (3 vols),Mar 2002 - Nov 2002
13038,School Days,6.55,One-shot (? vols),-
13039,Perfect Partner,6.55,Manga (1 vols),2002 - 2002
13040,Wedding Peach: Young Love,6.55,Manga (1 vols),-
13041,Merry Go Round in Wonderland,6.55,One-shot (? vols),2006 -
13042,Boku no Marie,6.55,Manga (10 vols),Jul 1994 - Jul 1997
13043,Ikasama Umigame no Soup,6.55,Manga (1 vols),-
13044,Epitaph,6.55,Manga (1 vols),Apr 2007 - Jan 2008
13045,Koisuru Heart ga No to Iu,6.55,Manga (1 vols),2001 - 2001
13046,Usotsuki Marriage,6.55,Manga (1 vols),-
13047,Zangekikan,6.55,Manga (10 vols),1987 - 1993
13048,Ai ga Nakutemo Kutteyukemasu.,6.55,Manga (1 vols),Apr 2005 - Apr 2005
13049,Yappari Yoru Made Matenai.,6.55,Manga (1 vols),- Sep 2000
13050,Gravity Eyes dj - Milk & Bitter,6.55,Doujinshi (1 vols),-
13051,Star Wars: Phantom Menace,6.55,Manga (2 vols),Dec 1999 - Jan 2000
13052,Tsutaete Ii no,6.55,Manga (2 vols),Sep 2009 - Nov 2014
13053,Biyaku Iri no Cappuccino,6.55,Manga (1 vols),Mar 2008 - Mar 2008
13054,Sakura no Sono,6.55,Manga (1 vols),1985 - 1986
13055,Tsumitsuki,6.55,Manga (1 vols),Sep 2008 - Aug 2009
13056,Yume Midokoro,6.55,One-shot (? vols),May 2010 - May 2010
13057,Mao Marimo,6.55,Manga (4 vols),Aug 2010 - Dec 2011
13058,Super Express Hiyokko,6.55,One-shot (? vols),-
13059,Doraemon,6.55,One-shot (? vols),Dec 1995 - Dec 1995
13060,Sensei Ano ne.,6.55,Manga (1 vols),Oct 2010 - Feb 2013
13061,Girls☆Complex,6.55,Manga (? vols),2010 - 2010
13062,Kimi wa Tomodachi,6.55,One-shot (? vols),Aug 2009 - Aug 2009
13063,17-sai.,6.55,Manga (4 vols),2004 - 2005
13064,Prince no Koi,6.55,Manga (1 vols),2008 - 2008
13065,Godland Company,6.55,One-shot (? vols),Apr 2011 - Apr 2011
13066,Princess ni Propose,6.55,Manga (1 vols),Jul 2009 - 2009
13067,Boku to Kanojo no Koi Log,6.55,Manga (3 vols),Sep 2011 - Mar 2013
13068,Cerberus Jam,6.55,Manga (1 vols),Sep 2011 - Dec 2011
13069,Ai wo Shiranai Okumanchouja,6.55,Manga (1 vols),2006 - 2006
13070,Idol A,6.55,Manga (1 vols),Aug 2005 - Jul 2011
13071,Urasai,6.55,Manga (5 vols),Oct 2008 - Sep 2010
13072,Doll's Folklore,6.55,Manga (3 vols),Aug 2011 - Sep 2012
13073,Okuman Chouja no Kakehiki,6.55,Manga (1 vols),Oct 2009 - Oct 2009
13074,Hantsu x Trash,6.55,Manga (18 vols),Jul 2012 - Jan 2020
13075,Korisu Ballet,6.55,One-shot (? vols),May 2012 - May 2012
13076,Asao-san to Kurata-kun,6.55,Manga (8 vols),Oct 2008 - May 2014
13077,OOxKokuhakuxOre,6.55,One-shot (? vols),Nov 2011 - Nov 2011
13078,Hana no Miyako!,6.55,Manga (3 vols),Nov 2012 - May 2014
13079,Shounen Shoujo 18-kin,6.55,Manga (2 vols),Sep 2012 - Oct 2014
13080,Ousama Game: Shuukyoku,6.55,Manga (5 vols),2012 - 2014
13081,Walkure Romanze: Shoujo Kishi Monogatari,6.55,Manga (2 vols),Jan 2013 - Oct 2014
13082,Otona no Tame no Piano Lesson,6.55,One-shot (? vols),Apr 2013 - Apr 2013
13083,Netsugen wa Koko,6.55,One-shot (? vols),May 2008 - May 2008
13084,Minpou Kaisei: Nihon wa Ipputasaisei ni Natta,6.55,Manga (6 vols),Jun 2015 - Jan 2018
13085,Kimi wo Nakasetai,6.55,Manga (1 vols),Feb 2013 - Sep 2014
13086,G Joshi!,6.55,Manga (3 vols),Mar 2014 - May 2016
13087,Ningyou no Kuni,6.55,One-shot (? vols),May 2016 - May 2016
13088,Yokoshima na Eguchi-kun,6.55,Manga (1 vols),Apr 2013 - Apr 2016
13089,Val x Love,6.55,Manga (? vols),Dec 2015 -
13090,Akazukin-chan wa Ookami-san wo Nakasetai!,6.55,Manga (2 vols),Aug 2015 - Sep 2016
13091,Tenshi no Tamago,6.55,Manga (1 vols),Nov 2005 - Dec 2005
13092,Musubenai Necktie,6.55,One-shot (? vols),Aug 2010 - Aug 2010
13093,Midari ni Midara na Kuroyukihime Online,6.55,Manga (4 vols),Apr 2016 - Jan 2018
13094,Sayonara Peter Pan,6.55,Manga (3 vols),Apr 2017 - Oct 2018
13095,Limit Breaker,6.55,Manhwa (? vols),Nov 2020 -
13096,The Villainess Needs Her Tyrant,6.55,Manhwa (? vols),Jul 2021 -
13097,Heroines Game,6.55,Manga (3 vols),Apr 2016 - Apr 2019
13098,Class ga Isekai Shoukan sareta Naka Ore dake Nokotta n desu ga,6.55,Manga (? vols),Dec 2017 -
13099,Aroma-chan wa Konya mo Hazukashii,6.55,Manga (4 vols),Jul 2017 - Jun 2019
13100,Maria-sensei wa Imouto Gachizei!,6.55,Manga (? vols),Apr 2018 -
13101,Scarlet,6.55,Manga (2 vols),Sep 2018 - Oct 2019
13102,Inaka no Home Center Otoko no Jiyuu na Isekai Seikatsu,6.55,Manga (? vols),Sep 2018 -
13103,Shoujo Junrei,6.55,Manga (3 vols),Apr 2018 - Jun 2019
13104,Otaku Onna to Danshikousei,6.55,Manga (1 vols),Jan 2019 - Mar 2019
13105,Yuusha-sama no Osananajimi to Iu Settei no Make Heroine ni Tensei shita node, Chougoushi ni Job Change Shimasu.,6.55,Manga (? vols),Mar 2020 -
13106,Zombie Shoujo no Fujimi-san,6.55,Manga (2 vols),Apr 2020 - Apr 2021
13107,Sano-kun wa Ijiwaru,6.55,Manga (1 vols),Jun 2016 - Mar 2017
13108,Himegasaki Sakurako wa Kyou mo Fubin Kawaii,6.55,Manga (? vols),Mar 2020 -
13109,Level 0 no Maou-sama, Isekai de Boukensha wo Hajimemasu,6.55,Manga (? vols),Sep 2020 -
13110,Horror Anthology Comic Shikaku,6.55,Manga (1 vols),Jul 1987 - Jan 2015
13111,Sensei no Koto ga Suki nan desu,6.55,One-shot (? vols),Jul 2013 - Jul 2013
13112,Sailor Magic Midori-chan,6.55,Manga (1 vols),Nov 2010 - Feb 2013
13113,Okitenemuru,6.55,Manga (9 vols),Jan 2014 - Jul 2018
13114,Tobenai Washi Ouji,6.55,One-shot (? vols),Dec 2013 - Dec 2013
13115,Merry Bad End,6.55,Manga (1 vols),Jul 2011 - Aug 2013
13116,Rock Paper Scissors,6.55,Manga (1 vols),Dec 2013 - May 2014
13117,Kiriwo Terrible,6.55,Manga (4 vols),Mar 2014 - Dec 2014
13118,Sayuri,6.55,Manga (2 vols),Jan 2010 - Mar 2011
13119,Gakuen Chaika!,6.55,Manga (? vols),Jan 2014 - Dec 2014
13120,Fujouri na Atashitachi,6.55,Manga (2 vols),Aug 2014 - Apr 2020
13121,Touhyou Game: Anata ni Kuroki Ippyou wo,6.55,Manga (3 vols),Apr 2014 - Aug 2015
13122,Nekonotemo,6.55,One-shot (? vols),Jun 2014 - Jun 2014
13123,Himitsu Note,6.55,One-shot (? vols),Mar 2011 - Mar 2011
13124,Bravely Default: Flying Fairy,6.55,Manga (4 vols),Nov 2014 - Jan 2017
13125,Bocchan to Osawagase Maid,6.55,One-shot (? vols),Oct 2012 - Oct 2012
13126,Boku to Kotori-chan,6.55,Manga (1 vols),Apr 2013 - Oct 2014
13127,Taiyou no Hitomi,6.54,Manga (? vols),Mar 2013 - Sep 2013
13128,Guren 5,6.54,Manga (3 vols),Sep 2013 - Mar 2015
13129,Ichikyuu,6.54,One-shot (? vols),Jul 2013 - Jul 2013
13130,Magic Knight Rayearth Gaiden,6.54,One-shot (? vols),Jan 1995 - Jan 1995
13131,Joshi Shougakusei Hajimemashita P!,6.54,Manga (10 vols),Jun 2014 - Sep 2019
13132,Kuang Shen,6.54,Manhua (? vols),2013 -
13133,Kimi no Iru Machi x Princess Lucia Special Collaboration Comic,6.54,One-shot (? vols),Mar 2014 - Mar 2014
13134,Okujou de Kimi to Yume Miru,6.54,One-shot (? vols),Mar 2013 - Mar 2013
13135,Batman,6.54,Manga (3 vols),Apr 1966 - Mar 1967
13136,Choudouryoku Mouko Daishuurai,6.54,Manga (1 vols),Oct 2013 - Mar 2014
13137,Sensei wa Warui Ko,6.54,Manga (2 vols),Oct 2014 - Jun 2015
13138,Haikou Dolls,6.54,Manga (2 vols),Feb 2014 - Aug 2016
13139,Mako-san to Hachisuka-kun.,6.54,Manga (? vols),Aug 2010 - Mar 2016
13140,Deep,6.54,Manhwa (2 vols),Aug 2014 - Jun 2015
13141,Aoharu Cynical,6.54,Manga (1 vols),Apr 2014 - Oct 2014
13142,Luger Code 1951,6.54,Manga (? vols),Dec 2015 - Feb 2016
13143,Giant Cinderella,6.54,One-shot (? vols),Dec 2015 - Dec 2015
13144,Binbou Himanashi Koiseyo Botan,6.54,One-shot (? vols),Feb 2015 - Feb 2015
13145,Yu☆Gi☆Oh! GX Tokubetsu-hen,6.54,One-shot (? vols),Jun 2014 - Jun 2014
13146,Shoujo Kishidan x Knight Tale,6.54,Manga (3 vols),Apr 2016 - Dec 2017
13147,Sairin Yuusha no Fukushuutan: Yuusha Yamete Motomaou to Kumimasu,6.54,Light Novel (? vols),Jun 2016 -
13148,Spring Weapon Number One,6.54,Manga (7 vols),Oct 2016 - Mar 2018
13149,Renai Harem Game Shuuryou no Oshirase ga Kuru Koro ni,6.54,Manga (4 vols),Nov 2016 - Jan 2019
13150,Ao no Senshi,6.54,Manga (1 vols),Oct 1980 - Jun 1981
13151,King of Idol,6.54,Manga (6 vols),May 2017 - Sep 2018
13152,Almadianos Eiyuuden,6.54,Manga (2 vols),Jul 2017 - Jan 2020
13153,Shikabanechou Undead,6.54,Manga (4 vols),Nov 2015 - Mar 2018
13154,Cinderella Boy,6.54,Manga (1 vols),Mar 1996 - Mar 1996
13155,Kore ga Watashi no Goshujinsama,6.54,Manga (5 vols),Feb 2002 - Oct 2008
13156,Aquarium,6.54,Manga (1 vols),1990 - 1990
13157,23:00,6.54,Manga (1 vols),Apr 2001 - Nov 2001
13158,Peridot,6.54,Manga (6 vols),1999 -
13159,Ju-On Volume 2,6.54,Manga (1 vols),May 2006 -
13160,Kimi no Tonari de Nemuritai,6.54,Manga (1 vols),Sep 1998 - Sep 1998
13161,Sister Red,6.54,Manga (2 vols),2001 - 2002
13162,Neo Devilman,6.54,Manga (3 vols),Jun 1999 - Feb 2000
13163,Sex to Kiss to Setsunasa no Aida,6.54,Manga (1 vols),2000 - 2000
13164,Macross 7 Trash,6.54,Manga (8 vols),1994 - 2001
13165,Skin and Bone,6.54,Manga (1 vols),2004 - 2004
13166,Desert Storm,6.54,Manga (1 vols),- 2001
13167,Koi no Kaikata,6.54,Manga (1 vols),Jun 2003 -
13168,Doukyuusei H kara Hajimaru Koi,6.54,Manga (1 vols),2002 -
13169,Honey na Koto,6.54,Manga (3 vols),1999 - 1999
13170,Ayakashi Tennen Beans,6.54,Manga (1 vols),Aug 2007 - Aug 2007
13171,Loving a Player,6.54,One-shot (? vols),-
13172,Kanojo no Honnou,6.54,Manga (1 vols),2007 - 2007
13173,Tokyo Zombie,6.54,Manga (1 vols),Feb 1998 - Jun 1999
13174,18-sai no Kodou,6.54,Manga (1 vols),1999 -
13175,[zion],6.54,Manga (3 vols),Oct 2005 - Mar 2007
13176,Ookami-tachi no Gohoubi,6.54,Manga (1 vols),Jul 2008 - Sep 2008
13177,Dokuro,6.54,Manga (4 vols),2004 - 2004
13178,Aka Tights Otoko,6.54,Manga (1 vols),Oct 2004 - Oct 2004
13179,Nemureru Mori no Binan,6.54,Manga (1 vols),Aug 1986 - Aug 1986
13180,Grand Guignol,6.54,Manga (1 vols),Jun 2009 - Oct 2014
13181,Sousei no Aquarion: Mirai Shinwa,6.54,Manga (1 vols),2005 -
13182,Pokemon Card ni Natta Wake,6.54,Manga (6 vols),May 1999 - Sep 2001
13183,Tayutama: Kiss on my Deity,6.54,Manga (1 vols),Nov 2008 - May 2009
13184,Pen to Chocolate,6.54,Manga (2 vols),Aug 2008 - May 2010
13185,Mebius Gear,6.54,Manga (4 vols),Nov 2007 - Oct 2009
13186,Angel Onayami Soudanjo,6.54,Manga (1 vols),Aug 2004 - Aug 2006
13187,Shunkan x Heroism,6.54,One-shot (? vols),Aug 2010 - Aug 2010
13188,Houkago, Seifuku wo Nuide,6.54,Manga (1 vols),Apr 2010 - Apr 2010
13189,Imori 201,6.54,Manga (5 vols),Nov 2010 - Jan 2014
13190,Tarou-kun wa Yuganderu,6.54,Manga (1 vols),Apr 2008 - Aug 2010
13191,XO Sisters,6.54,Manhwa (3 vols),Jul 2011 - 2012
13192,Dame Ijiwaru H,6.54,Manga (1 vols),Dec 2004 - Dec 2004
13193,RealPG,6.54,Manga (3 vols),Oct 2011 - Jan 2013
13194,Ama no Mura Kumo,6.54,Manga (1 vols),Aug 2009 - Oct 2009
13195,Tomoshibi,6.54,Manga (1 vols),Feb 1987 - Feb 1987
13196,Kare to Watashi no Anna Koto...,6.54,Manga (1 vols),Feb 2012 - Jul 2012
13197,Anata no Mune ni Kaeru Hi made,6.54,Manga (1 vols),2010 - 2010
13198,Kanojo wa Sore wo Gaman Dekinai,6.54,Manga (1 vols),Jul 2010 - Jul 2010
13199,Sunny & Rainy,6.54,One-shot (? vols),Jul 2012 - Jul 2012
13200,Toscana no Yuuutsu,6.54,Manga (1 vols),Apr 2010 - Apr 2010
13201,Oukoku Game,6.54,Manga (5 vols),Apr 2013 - Jul 2018
13202,Kemokko Doubutsuen!,6.54,Manga (4 vols),Feb 2016 - Mar 2018
13203,Doll-Kara,6.54,Manga (? vols),Apr 2017 -
13204,Isekai Tensei ni Kansha wo,6.54,Manga (? vols),Oct 2017 -
13205,Tawawa na Oppai wa Suki desu ka?: Kyonyuu Shoujo Anthology Comic,6.54,Manga (7 vols),Jul 2017 - Jan 2019
13206,Sarashina Subaru-kun no Meirei wa Zettai!!,6.54,Manga (2 vols),Oct 2016 - Dec 2017
13207,Tensei Oujo wa Kyou mo Flag wo Tatakioru,6.54,Manga (? vols),Feb 2018 -
13208,Bandai Kaname wa Asobitai,6.54,Manga (4 vols),Dec 2017 - Apr 2020
13209,Omoni Otto,6.54,Manga (? vols),Oct 2014 - Nov 2014
13210,Bungaku Shojo,6.54,Manga (11 vols),Jul 2016 - Aug 2021
13211,Sword Art Online: Kirito no Gun Gale Wars,6.54,Manga (1 vols),Jan 2018 - Oct 2018
13212,Oni-san no Tokoro e Mairimashita,6.54,Manga (2 vols),Jan 2019 - Jul 2019
13213,Hitoribocchi no Isekai Kouryaku,6.54,Manga (? vols),Jan 2019 -
13214,Renai Shikou Seitokai,6.54,Manga (? vols),Aug 2017 -
13215,Moufu Oneesan no Atatamekata,6.54,Manga (2 vols),Feb 2019 - Aug 2020
13216,Sokuochi Mayuri-chan,6.54,Manga (1 vols),Apr 2019 - Apr 2020
13217,Yakutatazu Skill ni Jinsei wo Tsugikomi 25-nen, Imasara Saikyou no Boukentan,6.54,Manga (? vols),Jun 2019 -
13218,Bite Maker: Ousama no Ω,6.54,Manga (? vols),Oct 2018 -
13219,Tokyo LACKs,6.54,Manga (? vols),Jun 2020 - Jun 2020
13220,Ore no Zense no Chishiki de Teihenshoku Tamer ga Joukyuushoku ni Natte Shimaisou na Ken,6.54,Manga (? vols),Oct 2020 -
13221,Tensei-saki de Suterareta node, Mofumofu-tachi to Oryouri shimasu: Okazari Ouhi wa My Pace ni Saikyou desu,6.54,Manga (? vols),Dec 2019 -
13222,Watashi wa Succubus to Kiss wo Shita,6.54,Manga (? vols),Aug 2020 -
13223,Moshimo Tokyo,6.54,One-shot (? vols),Jul 2020 - Jul 2020
13224,Mamono wo Shitagaeru "Teiin" wo Motsu Tensei Kenja: Katsute no Mahou to Juuma de Hissori Saikyou no Boukensha ni Naru,6.54,Manga (? vols),Oct 2019 -
13225,Amakara Gishimai ni Hasamaretemasu,6.54,Manga (? vols),Nov 2020 -
13226,In Dream World,6.53,Manhwa (3 vols),2003 - 2004
13227,STONe,6.53,Manga (2 vols),Sep 2001 - Jun 2002
13228,Nisennenme no Propose,6.53,Manga (1 vols),May 2004 - May 2004
13229,Gun Blaze West,6.53,Manga (3 vols),Dec 2000 - Jul 2001
13230,Happy★Lesson: Mama Sensei wa Saikou!,6.53,Manga (2 vols),May 2001 - Mar 2004
13231,Netsu-Ai Shisen: Hitomi de Okashite,6.53,Manga (1 vols),Jul 2007 - Jul 2007
13232,Dark Eyes,6.53,One-shot (? vols),-
13233,Ai no Koe,6.53,Manga (1 vols),2006 -
13234,Origami,6.53,Manga (2 vols),2004 -
13235,Gekiai: Motto Motometai,6.53,Manga (1 vols),Dec 2005 - Dec 2005
13236,Taiyou Ouji,6.53,Manga (2 vols),2002 - 2003
13237,Lamp no Ousama,6.53,Manga (1 vols),2004 - 2004
13238,Azrael's Edge,6.53,Manga (1 vols),Aug 2005 - Aug 2006
13239,Choukyouai,6.53,Manga (1 vols),2006 -
13240,Ike Ike! Sakura,6.53,Manga (4 vols),-
13241,Hot Cherry,6.53,One-shot (? vols),2003 - 2003
13242,Aiomou Hito - Sex Friend,6.53,Manga (1 vols),-
13243,Azamaru,6.53,Manga (4 vols),2003 -
13244,Koisuru Wakusei,6.53,Manga (1 vols),Jul 2007 - Jun 2010
13245,Fukigen na Aibu,6.53,Manga (1 vols),2001 -
13246,Undead,6.53,Manga (1 vols),2008 - 2008
13247,7-nenme no Doukyonin,6.53,One-shot (? vols),2008 - 2008
13248,Harvest Moon: Island of Happiness,6.53,Manga (1 vols),Jan 2007 - Feb 2007
13249,Chibi Geass: 4-koma no Lelouch,6.53,Manga (1 vols),Dec 2007 - Sep 2008
13250,Chuuousen Cinema Paradise,6.53,One-shot (? vols),Aug 2007 - Aug 2007
13251,Hitomi de Watashi wo Tsukamaete,6.53,Manga (1 vols),-
13252,Oretachi ni Ai wa Nai,6.53,Manga (1 vols),2007 - 2007
13253,14 Juicy,6.53,Manga (2 vols),2006 - 2007
13254,Keetai Kounago H,6.53,Manga (? vols),Nov 2008 - May 2010
13255,Yuzu chu♥,6.53,Manga (1 vols),Jul 2009 - Feb 2010
13256,Stellarium,6.53,Manga (1 vols),Apr 2012 - Dec 2012
13257,Kare Kano Hajimemashita,6.53,One-shot (? vols),Jun 2013 - Jun 2013
13258,Ana Satsujin,6.53,Manga (8 vols),Dec 2013 - Sep 2016
13259,Araidoki.,6.53,Manga (2 vols),Dec 2013 - Jul 2014
13260,Yorimichi,6.53,One-shot (? vols),Nov 2013 - Nov 2013
13261,100,6.53,Manga (1 vols),Apr 2012 - Oct 2012
13262,Hana to Uso to Makoto,6.53,Manga (1 vols),Jun 2014 - Dec 2014
13263,Kagami ga Kita,6.53,Manga (1 vols),Oct 1999 - Jul 2014
13264,Satsuei Jouken Kimi Gentei.,6.53,One-shot (? vols),Jul 2011 - Jul 2011
13265,Neo Kiseijuu f,6.53,Manga (1 vols),Sep 2014 - Jan 2015
13266,Imamade, Korekara,6.53,Doujinshi (1 vols),Aug 2010 - Dec 2012
13267,BiBi Brother,6.53,Manga (2 vols),Aug 2014 - Jan 2016
13268,Futari no Akai Enishi: Satomi Hakkenden - Hachitama no Ki,6.53,Manga (1 vols),Mar 2014 - Mar 2014
13269,Tousaku no Honey,6.53,Manga (? vols),Jul 2014 - Oct 2014
13270,Hiniiru,6.53,Manga (5 vols),Jul 2014 - Jun 2016
13271,Sakura no Sono,6.53,Manga (2 vols),Jul 2013 - Aug 2015
13272,Haken no Kouki Altina,6.53,Manga (4 vols),Jan 2015 - Feb 2017
13273,Boku no Pet ni Narinasai.,6.53,One-shot (? vols),Mar 2015 - Mar 2015
13274,Splatoon,6.53,Manga (? vols),May 2015 -
13275,Doodooma,6.53,Manga (3 vols),Oct 2014 - Dec 2015
13276,Tomoji,6.53,Manga (1 vols),2012 - 2013
13277,Renchi na Himoto,6.53,Manga (2 vols),Apr 2013 - May 2014
13278,Boku Mushi,6.53,Manga (1 vols),Oct 1989 - Apr 1996
13279,Sayounara Minasan,6.53,Manga (1 vols),Oct 2012 - Jun 2013
13280,Jinrou e no Tensei, Maou no Fukukan: Shidou-hen,6.53,Manga (? vols),Mar 2016 -
13281,Tagai no Guardian,6.53,One-shot (? vols),Sep 2016 - Sep 2016
13282,Coyote,6.53,Manga (1 vols),Jun 2012 - Jul 2013
13283,Watashibito,6.53,One-shot (? vols),Aug 2016 - Aug 2016
13284,Mone-san no Majimesugiru Tsukiaikata,6.53,Manga (8 vols),Aug 2017 - Sep 2019
13285,Tsuno no Gakuen,6.53,Manga (2 vols),Aug 2016 - Jan 2018
13286,Saikyou no Kurokishi, Sentou Maid ni Tenshoku shimashita,6.53,Manga (? vols),Feb 2018 -
13287,Nanchatte Cinderella: Oukyuu Inbou-hen - Isekai de, Outaishihi Hajimemashita.,6.53,Manga (? vols),Jun 2017 -
13288,Beriaru-sama wa Shitennou no Naka demo xx,6.53,Manga (3 vols),Dec 2018 - Jul 2020
13289,Youko-san, Sugariyoru.,6.53,Manga (4 vols),Jul 2018 - Nov 2019
13290,Mukasete! Ryuugasaki-san,6.53,Manga (? vols),Nov 2018 -
13291,Saikyou Yuusha wa Oharaibako→Maou ni Nattara Zutto Ore no Musou Turn,6.53,Manga (? vols),Oct 2018 -
13292,Oniyome wo Metotteshimatta.,6.53,Manga (? vols),Jul 2019 - Nov 2019
13293,Boku no Hero Academia: Villain Rengou:Undercover,6.53,One-shot (? vols),Dec 2019 - Dec 2019
13294,Inaka,6.53,Manga (1 vols),May 2018 - Apr 2020
13295,Sonouchi Kekkon made Iku kedo Ima wa Mada,6.53,Manga (2 vols),Jun 2019 - Aug 2020
13296,Moyashi Otoko to Tane Shoujo,6.53,Manga (1 vols),Apr 2010 - Apr 2010
13297,Shinseiki Evangelion: Ikari Shinji Tantei Nikki,6.53,Manga (2 vols),Feb 2010 - Nov 2010
13298,Dai Jigoku-jou Chidaruma Rikishi,6.53,Manga (1 vols),Feb 2007 - Feb 2007
13299,Pokémon Fushigi no Dungeon: Honoo no Tankentai,6.53,Manga (1 vols),Aug 2008 - Aug 2008
13300,Yawarakai Onna,6.53,Manga (1 vols),2006 - 2010
13301,Kamunabi: Imibe Kana - Onna no Shinwa Series,6.53,Manga (1 vols),Nov 2002 - Jul 2004
13302,Ichiman Pound no Hanamuko,6.53,Manga (1 vols),2008 - 2008
13303,Hageruya!,6.53,Manga (1 vols),Apr 2006 - Jan 2007
13304,Final Fantasy Reishiki,6.53,Manga (1 vols),Nov 2011 - Feb 2012
13305,Sore ga Kimi ni Naru,6.53,Manga (1 vols),Jul 2009 - Jul 2010
13306,Blue Moon Lovers,6.53,Manga (1 vols),Aug 2008 - Nov 2010
13307,Igyoujin Oniwakamaru,6.53,Manga (4 vols),2003 - 2004
13308,Super Robot Retsuden,6.53,Manga (1 vols),Jul 2002 - Jul 2002
13309,Aiyoku no Eustia,6.53,Manga (2 vols),Apr 2012 - Jun 2013
