Rank,Title,Score,Chapters/Volumes,Published
4705,Diamond Head,7.26,Manga (5 vols),2001 - 2001
4706,Variante,7.26,Manga (4 vols),2004 - 2006
4707,Mamacolle,7.26,Manga (4 vols),2005 - 2008
4708,Robot,7.26,Manga (10 vols),Oct 2004 - Feb 2008
4709,MANA,7.26,Manhwa (4 vols),2006 - 2008
4710,Chocolate Cosmos,7.26,Manga (4 vols),Aug 2007 - Oct 2008
4711,7-genme wa Himitsu.,7.26,Manga (1 vols),Jan 2007 - Jan 2007
4712,Doors of Chaos,7.26,Manga (3 vols),Oct 2007 -
4713,Yurusarete Inai Watashitachi,7.26,Manga (1 vols),2005 - 2005
4714,Shikabane Hime,7.26,Manga (23 vols),Apr 2005 - Nov 2014
4715,Allison,7.26,Light Novel (4 vols),Mar 2002 - May 2004
4716,Sengoku Basara Ranse Ranbu,7.26,Manga (3 vols),2007 -
4717,The Nightmare Before Christmas,7.26,Manga (1 vols),Oct 2004 - Oct 2004
4718,School Rumble Z,7.26,Manga (1 vols),Aug 2008 - May 2009
4719,Tales of Vesperia,7.26,Manga (3 vols),Aug 2008 - Oct 2010
4720,Gyakuten Saiban Official Anthology Comic: Mitsurugi-hen,7.26,Manga (2 vols),Mar 2006 - Sep 2006
4721,Code Geass: Hangyaku no Lelouch Koushiki Comic Anthology For Girls - Knight,7.26,Manga (5 vols),Jul 2007 - Oct 2008
4722,Lamento - Beyond the Void -,7.26,Manga (? vols),Apr 2007 -
4723,Wolf Guy: Ookami no Monshou,7.26,Manga (12 vols),Feb 2007 - Feb 2012
4724,Benkyou no Jikan,7.26,Manga (1 vols),Aug 2008 - Aug 2008
4725,Esprit,7.26,Manga (8 vols),Sep 2008 - Feb 2011
4726,Shinyaku Ookami ga Kuru!,7.26,Manga (5 vols),May 2008 - Mar 2011
4727,Perfect XXX,7.26,Manga (4 vols),Apr 2008 - Apr 2011
4728,Canaan,7.26,Manga (3 vols),Jun 2009 - Jan 2011
4729,Doublets,7.26,Manga (? vols),2008 -
4730,Oyome ni Ikenai!,7.26,Manga (5 vols),Sep 2007 - Sep 2011
4731,Maruoka-san Chi no Kyouikugakari,7.26,Manga (1 vols),Nov 2009 - Mar 2010
4732,Tsubaki Biyori,7.26,Manga (1 vols),Jan 2008 - Apr 2009
4733,Dragon Ball Super,7.26,Manga (? vols),Jun 2015 -
4734,Monogatari Series: Second Season - Shinbun Koukoku Zenshuu,7.26,Light Novel (2 vols),Apr 2014 - May 2014
4735,Kenja no Mago,7.26,Light Novel (? vols),Jul 2015 -
4736,Odette,7.26,Manga (? vols),Jul 2014 -
4737,Sword Art Online Alternative: Gun Gale Online,7.26,Manga (4 vols),Oct 2015 - Jan 2021
4738,Fudanshi Koukou Seikatsu,7.26,Manga (5 vols),May 2015 - Sep 2018
4739,Aoi Tori: Wakuraba,7.26,Manga (1 vols),Sep 2012 - Jun 2014
4740,Boku ga Watashi ni Naru Tame ni,7.26,Manga (1 vols),Mar 2016 - Apr 2016
4741,Seichou Cheat de Nandemo Dekiru you ni Natta ga, Mushoku dake wa Yamerarenai you desu,7.26,Light Novel (? vols),Sep 2016 -
4742,Tensei Kyuuketsuki-san wa Ohirune ga Shitai,7.26,Light Novel (8 vols),Apr 2016 - Apr 2019
4743,Uchi no Tsukaima ga Sumimasen,7.26,Manga (? vols),Jan 2016 -
4744,Kuitsume Youhei no Gensou Kitan,7.26,Light Novel (? vols),Mar 2017 -
4745,Rinna Keibu wa Iki ga Dekinai,7.26,Manga (3 vols),Oct 2016 - Dec 2017
4746,Bikachou Shinshi Kaikoroku,7.26,Manga (2 vols),Nov 2013 - Mar 2018
4747,Shuuden ni wa Kaeshimasu,7.26,Manga (1 vols),Apr 2010 - Jul 2013
4748,Toaru Nichijou no Index-san,7.26,Manga (5 vols),Sep 2013 - May 2016
4749,Cheonnyeon Kumiho,7.26,Manhwa (? vols),Nov 2011 - Sep 2016
4750,Ichiba Kurogane wa Kasegitai,7.26,Manga (13 vols),Feb 2012 - Oct 2016
4751,Kanojo wa Mada Koi wo Shiranai,7.26,Manga (5 vols),Oct 2013 - Aug 2017
4752,Girls & Panzer,7.26,Light Novel (3 vols),Nov 2012 - Jun 2013
4753,Baymax,7.26,Manga (2 vols),Aug 2014 - Mar 2015
4754,Zenikko,7.26,Manga (5 vols),1970 - 1971
4755,Tenshi to Akuto!!,7.26,Manga (17 vols),Dec 2014 - May 2018
4756,Kanna to Decchi,7.26,Manga (7 vols),Jun 2014 - Nov 2016
4757,Tonari no Robot,7.26,Manga (1 vols),Jun 2013 - Oct 2014
4758,One Piece Party,7.26,Manga (7 vols),Dec 2014 - Feb 2021
4759,Harmony,7.26,Manga (4 vols),Apr 2015 - Jul 2019
4760,Final Fantasy Reishiki Gaiden: Hyouken no Shinigami,7.25,Manga (5 vols),Apr 2012 - Mar 2014
4761,Suicide Parabellum,7.25,Manga (? vols),Apr 2013 - Dec 2016
4762,Amagi Brilliant Park,7.25,Manga (6 vols),Feb 2014 - Sep 2016
4763,SK8R'S,7.25,Manga (3 vols),Jul 2013 - Apr 2015
4764,Danshi Koukousei no Nichijou Anthology,7.25,Manga (1 vols),May 2012 - May 2012
4765,Outer Zone,7.25,Manga (15 vols),Mar 1991 - Mar 1994
4766,Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,7.25,Manga (3 vols),Sep 2013 - Mar 2015
4767,Sekai no Hajikko to Anzu Jam,7.25,Manga (6 vols),Dec 2013 - Jul 2016
4768,Macaron Daisuki na Onnanoko ga Dounika-Kounika Sennen Ikitsuzukeru Ohanashi.,7.25,Light Novel (1 vols),Aug 2013 - Aug 2013
4769,Taihen Yoku Dekimashita.,7.25,Manga (5 vols),Aug 2014 - Nov 2015
4770,Durarara!! Relay,7.25,Manga (2 vols),Oct 2014 - Nov 2015
4771,Aitsu to Kanojo to Mahou no Te,7.25,Manga (3 vols),Aug 2014 - Aug 2015
4772,Panlong,7.25,Manhua (20 vols),Jul 2013 - Nov 2016
4773,Among Us,7.25,One-shot (? vols),Feb 2022 - Feb 2022
4774,After God,7.25,Manga (? vols),Aug 2021 -
4775,Yuutousei wa Unmei no Akaiito ni Sakaraitai,7.25,Manga (1 vols),Dec 2021 - Dec 2021
4776,Masters of Lightning Knives,7.25,Manhwa (? vols),Dec 2019 -
4777,Uta no☆Prince-sama♪,7.25,Manga (2 vols),May 2009 - Nov 2012
4778,Haru Koi,7.25,Manga (1 vols),2007 - 2007
4779,Miyori no Mori,7.25,Manga (3 vols),2004 - 2008
4780,Otoko no Isshou,7.25,Manga (4 vols),Jul 2008 - Jun 2012
4781,Dragon Crisis!,7.25,Light Novel (13 vols),Jan 2007 - Mar 2011
4782,Psyren: Another Call,7.25,Light Novel (2 vols),Sep 2010 - Mar 2011
4783,Tetsuwan Birdy Evolution,7.25,Manga (13 vols),Oct 2008 - Aug 2012
4784,Renai Kaidan Sayoko-san,7.25,Manga (8 vols),Nov 2009 - Sep 2015
4785,Kami ka Akuma ka,7.25,Manga (2 vols),Apr 2010 - Dec 2010
4786,Watashi wa Shingo,7.25,Manga (10 vols),1982 - 1986
4787,Otogimoyou Ayanishiki: Futatabi,7.25,Manga (? vols),Jun 2009 -
4788,Aoi Honoo,7.25,Manga (? vols),2007 -
4789,Seikoku no Dragonar,7.25,Light Novel (20 vols),Jun 2010 - Nov 2015
4790,Oda Nobuna no Yabou,7.25,Manga (6 vols),Jul 2011 - Jun 2014
4791,Scientia,7.25,Manga (1 vols),2008 - 2010
4792,Comic☆Studio,7.25,Manga (4 vols),Feb 2010 - Apr 2012
4793,Mayonaka Lolita,7.25,Manga (1 vols),2011 - 2011
4794,Strike the Blood,7.25,Manga (10 vols),Jun 2012 - Dec 2016
4795,Hataraku Maou-sama! High School!,7.25,Manga (5 vols),May 2012 - Feb 2015
4796,Ozmafia!!,7.25,Manga (3 vols),Oct 2012 - May 2015
4797,Tadaima, Okaeri dj - Oni Taiji!,7.25,Doujinshi (1 vols),Mar 2017 - Mar 2017
4798,Miageru to Kimi wa,7.25,Manga (4 vols),May 2018 - Oct 2019
4799,Bokutachi no Remake,7.25,Manga (? vols),Nov 2018 -
4800,Koi wa Kamen no Uchigawa ni,7.25,Manga (1 vols),Mar 2014 - Jul 2014
4801,Katabami to Ougon,7.25,Manga (? vols),Mar 2019 -
4802,Congqian Youzuo Lingjianshan,7.25,Manhua (? vols),Aug 2014 -
4803,Hataraku Saibou Baby,7.25,Manga (4 vols),Oct 2019 - Oct 2021
4804,Haikei... Koroshiya-san to Kekkon Shimashita,7.25,Manga (? vols),Sep 2019 -
4805,Tasogare Memorandum,7.25,Manga (2 vols),Apr 2014 - Jun 2015
4806,Kai Byoui Ramune,7.25,Manga (5 vols),Sep 2017 - Feb 2021
4807,Yakusoku no Neverland: Senyuu-tachi no Record,7.25,Light Novel (1 vols),Oct 2020 - Oct 2020
4808,Darwin Jihen,7.25,Manga (? vols),Jun 2020 -
4809,Hei no Naka no Biyoushitsu,7.25,Manga (1 vols),Mar 2020 - May 2020
4810,Youjo to Scoop to Maganou,7.25,Manga (? vols),Apr 2020 -
4811,YoRHa Shinjuwan Kouka Sakusen Kiroku,7.25,Manga (? vols),Dec 2020 -
4812,Shin Honkaku Mahou Shoujo Risuka,7.25,Manga (? vols),Apr 2021 -
4813,Rengoku no Ashe,7.25,One-shot (? vols),Jun 2014 - Jun 2014
4814,Tetsunaki no Kirinji,7.25,Manga (4 vols),Jun 2012 - Mar 2014
4815,Eyeshield 21,7.25,Manga (? vols),Mar 2002 - Mar 2002
4816,The Girl from Class,7.25,Manhwa (1 vols),Dec 2013 - Dec 2013
4817,Yappari Taro-kun wa Kou Miete Igai to xxx desu.,7.24,Manga (1 vols),Mar 2015 - Sep 2015
4818,Yuragi-sou no Yuuna-san,7.25,Manga (24 vols),Feb 2016 - Jun 2020
4819,Monster Musume no Oishasan,7.25,Light Novel (? vols),Jun 2016 -
4820,Koe Koi,7.25,Manga (? vols),May 2015 -
4821,Moral Sense,7.25,Manhwa (? vols),Mar 2015 - Aug 2018
4822,Shinainaru A-jou e no Mystery,7.25,Manga (3 vols),Oct 2016 - Apr 2018
4823,Kumanishi Bijutsubu Rough Sketch-senpai,7.25,Manga (2 vols),Nov 2016 - Jan 2018
4824,Ningyohime no Gomen ne Gohan,7.25,Manga (7 vols),Jan 2017 - Apr 2019
4825,Arifureta Nichijou de Sekai Saikyou,7.25,Manga (? vols),Jul 2017 -
4826,Café Kichijouji de,7.25,Manga (3 vols),May 2001 - Apr 2003
4827,Tenchi Muyou! Sasami-chan À la Carte,7.25,Manga (1 vols),Mar 2005 - Mar 2005
4828,Canon,7.25,Manga (4 vols),Dec 1994 - 1996
4829,Togari,7.25,Manga (8 vols),Jan 2001 - Mar 2002
4830,Milk Crown,7.25,Manga (2 vols),Feb 2000 - May 2000
4831,Tetsunabe no Jan,7.25,Manga (27 vols),Jun 1995 - Mar 2000
4832,Zelda no Densetsu: Kamigami no Triforce (2005),7.25,Manga (1 vols),Jul 2005 - Jul 2005
4833,Brilliant na Mahou,7.25,Manga (3 vols),May 2001 - Dec 2002
4834,Kimi ga Suki,7.25,Manga (3 vols),2006 - 2007
4835,Limited Lovers,7.25,Manga (3 vols),Apr 2004 - Jul 2005
4836,Heat,7.25,Manga (17 vols),1999 - 2004
4837,First Girl,7.25,Manga (5 vols),2002 - 2003
4838,Peter Panda,7.25,Manhwa (4 vols),2005 - 2005
4839,Amai*Suppai*Horonigai,7.25,Manga (1 vols),2007 - 2007
4840,Okujou no Bye-Bye,7.25,One-shot (? vols),Nov 2007 - Nov 2007
4841,Romance Papa,7.25,Manhwa (8 vols),Dec 2007 - Dec 2008
4842,Ichigeki Sacchuu!! Hoihoi-san,7.25,Manga (1 vols),Sep 2004 - Sep 2004
4843,Dan Doh!!,7.25,Manga (29 vols),1995 - 2000
4844,Mayonaka Express,7.25,Manga (1 vols),-
4845,Mother Keeper,7.25,Manga (10 vols),Dec 2005 - Apr 2014
4846,Ai Ore!: Danshikou no Hime to Joshikou no Ouji,7.25,Manga (5 vols),2007 - Dec 2010
4847,Versailles no Bara Gaiden,7.25,Manga (2 vols),1974 - 1974
4848,Hot Road,7.25,Manga (4 vols),Feb 1985 - Apr 1987
4849,Sousakusha,7.25,Manga (1 vols),Apr 1999 - Oct 1999
4850,Mutsu Enmei-ryuu Gaiden: Shura no Toki,7.25,Manga (17 vols),Jun 1989 - Jan 2016
4851,Don Dracula,7.25,Manga (3 vols),May 1979 - Dec 1979
4852,Shitsuren Chocolatier,7.25,Manga (9 vols),Feb 2008 - Dec 2014
4853,Sentimental,7.25,Manga (1 vols),Jan 2008 - Jan 2008
4854,Goggles,7.25,Manga (1 vols),Jul 2003 - Sep 2012
4855,Mimi no Kaidan,7.25,Manga (1 vols),2002 - 2003
4856,Yoningurashi,7.25,Manga (4 vols),Nov 2003 - May 2008
4857,Gamble Fish,7.25,Manga (19 vols),Feb 2007 - Jul 2010
4858,MM!,7.25,Light Novel (12 vols),Feb 2007 - Sep 2010
4859,Kusatta Kyoushi no Houteishiki dj - Andante,7.25,Doujinshi (1 vols),2006 - 2006
4860,Lock On!,7.25,One-shot (? vols),Jun 2009 - Jun 2009
4861,Sukeban Deka,7.25,Manga (22 vols),Dec 1975 - Nov 1982
4862,Hydra dj - Sono Mae no Hibi,7.25,Doujinshi (1 vols),Aug 2009 - Aug 2009
4863,A Small World,7.25,One-shot (? vols),Oct 2009 - Oct 2009
4864,Blue,7.25,Manga (8 vols),2009 - Sep 2011
4865,Mikan no Tsuki,7.24,Manga (6 vols),1999 - 2001
4866,Girl Queen,7.24,Manhwa (8 vols),2002 - 2006
4867,Kilala☆Princess,7.24,Manga (5 vols),2005 - 2007
4868,Seikai no Monshou,7.24,Manga (3 vols),1999 -
4869,Devil & Devil,7.24,Manga (15 vols),Mar 1998 - 2000
4870,Onegai☆Teacher,7.24,Manga (2 vols),Sep 2001 - Dec 2002
4871,Handsome na Kanojo,7.24,Manga (9 vols),Oct 1988 - Dec 1991
4872,Claudine...!,7.24,Manga (1 vols),May 1978 - May 1978
4873,Noramimi,7.24,Manga (8 vols),Nov 2003 - Dec 2009
4874,Zelda no Densetsu: Fushigi no Boushi,7.24,Manga (1 vols),2006 - 2006
4875,Gerbera,7.24,Manga (1 vols),Oct 2002 - Oct 2002
4876,Liberty☆Liberty!,7.24,Manga (1 vols),2005 - 2005
4877,Koisuru Piano,7.24,Manga (1 vols),2004 - 2004
4878,Nemunoki no Geshukusou,7.24,One-shot (? vols),Jun 2005 - Jun 2005
4879,Toshiue no Hito,7.24,Manga (6 vols),Jul 2004 - Oct 2007
4880,PaniPoni,7.24,Manga (17 vols),Oct 2000 - Sep 2011
4881,Katakoi no Tsuki,7.24,Manga (1 vols),2005 -
4882,AAA,7.24,Manga (4 vols),Dec 2007 - Mar 2009
4883,Samurai Usagi,7.24,Manga (8 vols),Mar 2007 - Jul 2008
4884,Shinigami Lovers,7.24,Manga (2 vols),2007 - 2008
4885,The Other Side of the Mirror,7.24,Manhua (2 vols),1999 - 1999
4886,Hatsukare,7.24,Manga (10 vols),2003 - 2007
4887,Provence,7.24,Manhua (2 vols),2004 - 2004
4888,They, Too, Love,7.24,Manhwa (7 vols),2002 -
4889,Tonari no Shugoshin,7.24,Manga (2 vols),2007 -
4890,Uwasaya,7.24,Manga (14 vols),May 2006 - Jan 2016
4891,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,7.24,Manga (4 vols),Jan 2006 - Jan 2009
4892,Angel♥Time,7.24,Manga (1 vols),Dec 2006 - Nov 2007
4893,Bound Beauty,7.24,Manga (8 vols),2006 - 2010
4894,Wild da mon♥,7.24,Manga (3 vols),Mar 2003 - Apr 2004
4895,Dragon Quest Retsuden: Roto no Monshou,7.24,Manga (21 vols),Nov 1991 - Jul 1997
4896,Motto Itte♥,7.24,Manga (1 vols),Oct 2007 - Oct 2007
4897,Kidou Senshi Gundam 00,7.24,Manga (3 vols),Oct 2007 - Sep 2008
4898,Boku no Platinum Lady,7.24,Manga (3 vols),Apr 2005 - Jun 2006
4899,Princess Ver.1,7.24,Manga (3 vols),Mar 2003 - Jul 2004
4900,Hatsukoi ni Oboreta,7.24,Manga (1 vols),Apr 2008 - Apr 2008
4901,Ano Ko to Boku no Ie,7.24,Manga (1 vols),May 2006 - Jul 2006
4902,Houkago Orange,7.24,Manga (5 vols),Aug 2007 - Sep 2008
4903,Kidou Senshi Gundam: C.D.A. - Wakaki Suisei no Shouzou,7.24,Manga (14 vols),Apr 2001 - Aug 2009
4904,Lady!!,7.24,Manga (12 vols),1987 - 1993
4905,Hakuji,7.24,Manga (2 vols),May 2008 - Apr 2010
4906,Raiders,7.24,Manhwa (9 vols),2006 - 2011
4907,Baccano! 1931 The Grand Punk Railroad,7.24,Manga (2 vols),Dec 2006 - Feb 2008
4908,Tokyo Toy Box,7.24,Manga (2 vols),Nov 2005 - May 2006
4909,Akuma Bengoshi Kukabara,7.24,One-shot (? vols),2008 - 2008
4910,Clover,7.24,Manga (1 vols),Oct 2008 - Oct 2008
4911,Nocturne,7.24,Manhwa (? vols),2008 -
4912,Koi wa Tenka no Mawarimono,7.24,Manga (1 vols),Feb 2009 - Feb 2009
4913,Kyuukyoku Choujin R,7.24,Manga (? vols),1985 -
4914,Hyakujuu Kingdom,7.24,Manga (1 vols),Dec 2007 - Feb 2009
4915,Kanchigai Musume to Buchigire Ouji,7.24,Manga (1 vols),May 2007 - May 2009
4916,Choujikuu Yousai Macross: The First,7.24,Manga (6 vols),Jan 2009 - Apr 2014
4917,Kure-nai,7.24,Light Novel (? vols),Dec 2005 -
4918,Saikyou! Toritsu Aoizaka Koukou Yakyuubu,7.24,Manga (26 vols),2005 - Apr 2010
4919,11-nin Iru!,7.24,Manga (1 vols),Aug 1975 - Oct 1975
4920,Peony Pavilion,7.24,Manhua (1 vols),2008 - 2008
4921,Angel Beats! The 4-koma: Bokura no Sensen Koushinkyoku♪,7.24,Manga (4 vols),Oct 2009 - Aug 2013
4922,Wanitokagegisu,7.24,Manga (4 vols),Mar 2006 - May 2007
4923,Jigoku no Alice,7.24,Manga (6 vols),Sep 2010 - Jan 2014
4924,Wolf Guy,7.24,Manga (2 vols),1970 - 1971
4925,Hatsukoi no Tsuzuki,7.24,Manga (1 vols),2010 -
4926,The Innocent,7.24,Manga (1 vols),Aug 2010 - Jan 2011
4927,Mahou Shoujo Madoka★Magica: Anthology Comic,7.24,Manga (? vols),Sep 2011 -
4928,Hanayamata,7.24,Manga (10 vols),Apr 2011 - Feb 2018
4929,Flowernoid no Shuufukushi,7.24,Manga (? vols),Mar 2012 - May 2012
4930,Kimi ni Utsuru Hoshi,7.24,Manga (1 vols),May 2011 - Dec 2012
4931,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,7.24,Light Novel (10 vols),Jan 2012 - Jul 2014
4932,Bear Bear,7.24,Manga (2 vols),Sep 2011 - Jun 2013
4933,LLLL,7.24,Manga (1 vols),Sep 2012 - Dec 2012
4934,Kiss made Ato 3 cm,7.24,Manga (1 vols),Jul 2012 - Apr 2013
4935,Eromanga-sensei,7.24,Light Novel (? vols),Dec 2013 -
4936,Geten no Hana,7.24,Manga (3 vols),May 2013 - Aug 2014
4937,Magicraft Meister,7.24,Light Novel (? vols),Nov 2013 -
4938,Seikai no Monshou,7.24,Manga (8 vols),May 2012 - Apr 2021
4939,Natsume Isaku Fanbook,7.24,Manga (1 vols),Nov 2013 - Nov 2013
4940,Demokratia,7.24,Manga (5 vols),Aug 2013 - Oct 2015
4941,Chuuko demo Koi ga Shitai!,7.24,Light Novel (13 vols),Mar 2015 - Apr 2020
4942,Tsubasa: WoRLD CHRoNiCLE - Niraikanai-hen Shucchouban,7.24,Manga (? vols),Feb 2015 - Aug 2016
4943,Baito-saki wa "Aku no Soshiki"!?,7.24,Manga (3 vols),Jul 2012 - Sep 2014
4944,4-funkan no Owari ni,7.24,One-shot (? vols),Apr 2021 - Apr 2021
4945,Aekanaru,7.24,Manga (? vols),Jun 2020 -
4946,When the Day Comes,7.24,Manhwa (4 vols),Jun 2020 - Jul 2021
4947,Summertime Render 2026: Mizen Jikobukken,7.24,Manga (1 vols),Apr 2022 - Apr 2022
4948,The First Night With the Duke,7.24,Manhwa (? vols),Jul 2020 - Jul 2022
4949,My Life as a Loser,7.24,Manhwa (? vols),Nov 2019 - Nov 2020
4950,Happily Ever Afterwards,7.24,Manhwa (? vols),Dec 2020 -
4951,Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu,7.24,Light Novel (? vols),Jun 2015 -
4952,Oshi ga Budoukan Ittekuretara Shinu,7.24,Manga (? vols),Jun 2015 -
4953,20 Seiki Shounen Tanteidan,7.24,Manga (1 vols),Aug 2008 - Aug 2008
4954,Fate/kaleid liner Prisma☆Illya,7.24,Light Novel (2 vols),Aug 2013 - Oct 2013
4955,Working!! Web-ban,7.24,Manga (6 vols),2002 - May 2013
4956,Trinity Seven: Levi Ninden,7.24,Manga (3 vols),Nov 2015 - Dec 2016
4957,Koi to Yobu ni wa Kimochi Warui,7.24,Manga (8 vols),Feb 2016 - Mar 2021
4958,Watashi to Sensei no Genjuu Shinryouroku,7.24,Manga (5 vols),Sep 2016 - Mar 2020
4959,Wortenia Senki,7.24,Light Novel (? vols),Sep 2015 -
4960,25-ji no Vacances,7.24,Manga (1 vols),Nov 2009 - Aug 2011
4961,Shunkan Gradation,7.24,Manga (4 vols),Apr 2017 - Jul 2018
4962,RWBY: Official Manga Anthology,7.24,Manga (4 vols),May 2017 - Oct 2017
4963,Fate/Grand Order: Mortalis:Stella,7.24,Manga (? vols),Jul 2017 -
4964,Fune wo Amu,7.24,Manga (2 vols),Oct 2016 - Oct 2017
4965,Watashi no Kawaii Koneko-chan,7.24,Manga (? vols),May 2017 -
4966,Gesshoku Kitan,7.24,Manga (1 vols),Feb 2015 - Dec 2015
4967,Isekai Omotenashi Gohan,7.24,Manga (4 vols),Oct 2017 - Sep 2019
4968,Jingai no Yome to Ichaicha suru: Anthology Comic,7.24,Manga (2 vols),Dec 2016 - Mar 2017
4969,Kindaichi 37-sai no Jikenbo,7.24,Manga (? vols),Jan 2018 -
4970,Meitantei Conan: Hannin no Hanzawa-san,7.24,Manga (? vols),May 2017 -
4971,Kengan Ashura 0,7.24,Manga (1 vols),Aug 2015 - Oct 2015
4972,Devil May Cry 5: Before the Nightmare,7.24,Light Novel (1 vols),Mar 2019 - Mar 2019
4973,Majo ga Koisuru 5-byoumae,7.24,Manga (1 vols),Oct 2018 - May 2020
4974,Gannibal,7.24,Manga (13 vols),Oct 2018 - Nov 2021
4975,Spider-Man: Itsuwari no Aka,7.24,Manga (1 vols),Jul 2019 - Mar 2020
4976,Sodom no Hana ni Kiraboshi,7.24,Manga (1 vols),Dec 2019 - Dec 2019
4977,Gyakusatsu Happy End,7.24,Manga (8 vols),Aug 2017 - Dec 2019
4978,Doumo, Suki na Hito ni Horegusuri wo Irai sareta Majo desu.,7.24,Manga (? vols),Aug 2020 -
4979,Leadale no Daichi nite,7.24,Manga (? vols),Jul 2019 -
4980,Unmei no Hito to Deaeru Koisuru Appli,7.24,Manga (2 vols),Nov 2019 - Feb 2021
4981,Aa toka Uu shika Ienai,7.24,Manga (4 vols),Jan 2019 - Apr 2020
4982,July Found by Chance,7.24,Manhwa (10 vols),Jan 2018 - Sep 2019
4983,Hattatsu Shougai to Issho ni Otona ni Natta Watashitachi,7.24,Manga (1 vols),Aug 2018 - Sep 2020
4984,Maitsuki Niwa-tsuki Ooya-tsuki,7.24,Manga (? vols),Jun 2021 -
4985,Yaoguai Mingdan,7.23,Manhua (? vols),Apr 2014 -
4986,Kono Koi wa Fukami-kun no Plan ni wa Nai.,7.23,Manga (3 vols),Aug 2017 - Apr 2020
4987,Reo to Mabu: Futari wa Sarazanmai,7.23,Manga (1 vols),May 2018 - Mar 2019
4988,Contrast,7.23,Manga (1 vols),Aug 2018 - Aug 2021
4989,Shiawase Kanako no Koroshiya Seikatsu,7.23,Manga (? vols),Apr 2019 -
4990,My ID Is Gangnam Beauty,7.23,Manhwa (5 vols),Apr 2016 - Dec 2017
4991,Elf to Shuryoushi no Item Koubou,7.23,Manga (5 vols),Mar 2018 - Feb 2021
4992,Shounen, Chotto Sabotteko?,7.23,Manga (4 vols),Mar 2019 - Sep 2020
4993,Negative Yuusha to Maou-gun Kanbu,7.23,Doujinshi (? vols),Dec 2018 -
4994,Shachiku-san wa Youjo Yuurei ni Iyasaretai.,7.23,Manga (? vols),Aug 2019 -
4995,Yuujin Character no Ore ga Motemakuru Wake Nai Darou?,7.23,Light Novel (? vols),Jul 2019 -
4996,Yuujin Character wa Taihen desu ka?,7.23,Manga (? vols),Nov 2019 -
4997,Ameagari no Bokura ni Tsuite,7.23,Manga (? vols),Aug 2019 -
4998,Mokushiroku no Yonkishi,7.23,Manga (? vols),Jan 2021 -
4999,Inoue-kun Hajimemasen ka?,7.23,Manga (1 vols),Jun 2018 - Jun 2019
5000,Kao dake ja Suki ni Narimasen,7.23,Manga (? vols),Jul 2020 -
5001,Yongbyeong Maluhan,7.23,Manhwa (15 vols),2012 - 2016
5002,Kimi to Aruku,7.23,One-shot (? vols),Dec 2012 - Dec 2012
5003,Bu Sha,7.23,Light Novel (14 vols),Jul 2005 - Feb 2008
5004,Hope,7.23,Manga (6 vols),Feb 2013 - Mar 2015
5005,Sarishinohara,7.23,Manga (1 vols),May 2013 - Jan 2014
5006,Kanojo ni Naru Hi: Another,7.23,Manga (4 vols),Oct 2013 - Oct 2016
5007,The Dragon Next Door,7.23,Manhwa (? vols),Jul 2013 - Feb 2020
5008,Onnanoko ga Shinu Hanashi,7.23,Manga (1 vols),May 2013 - Dec 2013
5009,Kore kara Hajimaru Koi wo Oshiete,7.23,Manga (4 vols),Aug 2013 - Jan 2015
5010,Stretch,7.23,Manga (4 vols),May 2013 - Oct 2015
5011,Binetsu Kuukan,7.23,Manga (? vols),Feb 2014 -
5012,Toaru Ossan no VRMMO Katsudouki,7.23,Light Novel (? vols),Jan 2014 -
5013,Baku to Nemurihime,7.23,One-shot (? vols),Nov 2013 - Nov 2013
5014,Rookies: Yume no Tsuzuki,7.23,One-shot (? vols),May 2009 - May 2009
5015,Cherry Juice,7.23,Manga (4 vols),Jun 2004 - Mar 2006
5016,NOiSE,7.23,Manga (1 vols),2000 - 2001
5017,Kamui,7.23,Manga (11 vols),Jul 2001 - Mar 2003
5018,Mai-Otome,7.23,Manga (5 vols),Aug 2005 - 2006
5019,Translucent: Kanojo wa Hantoumei,7.23,Manga (5 vols),Feb 2005 - Oct 2006
5020,Girls Saurus DX,7.23,Manga (10 vols),Aug 2003 - Oct 2008
5021,Dragon Quest: Eden no Senshitachi,7.23,Manga (14 vols),Jan 2001 -
5022,Manga Mitai na Koi Shitai!,7.23,Manga (2 vols),2001 - 2004
5023,Short Cuts,7.23,Manga (2 vols),Oct 1996 - Feb 1999
5024,Chocolat,7.23,Manhwa (10 vols),2002 -
5025,Hyakuman Tsubu no Namida,7.23,Manga (2 vols),May 2002 - May 2002
5026,Tenma no Ketsuzoku,7.23,Manga (24 vols),1992 - 2000
5027,Tsuki to Mizu no Yoru,7.23,Manga (2 vols),1997 - 1997
5028,Boku wo Tsutsumu Tsuki no Hikari: BokuTama Jisedai-hen,7.23,Manga (15 vols),Sep 2003 - Nov 2014
5029,Stray Dog,7.23,One-shot (? vols),1999 - 1999
5030,Crimson Grave,7.23,Manga (7 vols),Jun 2006 - Jun 2009
5031,Smash 1,7.23,Manga (1 vols),2006 - 2006
5032,My Sweet Dragon,7.23,Manga (? vols),1999 -
5033,Mirumo de Pon!,7.23,Manga (12 vols),Jun 2001 - Dec 2005
