Rank,Title,Score,Episodes,Airing,Link
-,3-byougo, Yajuu.: Goukon de Sumi ni Ita Kare wa Midara Nikushoku deshita,5.60,ONA (8 eps),Mar 2022 - Jun 2022,https://myanimelist.net/anime/50208/3-byougo_Yajuu__Goukon_de_Sumi_ni_Ita_Kare_wa_Midara_Nikushoku_deshita
-,Doukyuusei 2 (OVA),5.60,OVA (12 eps),Mar 1996 - Dec 1996,https://myanimelist.net/anime/4842/Doukyuusei_2_OVA
-,Fukai ni Nemuru Oujo no Abaddon The Animation,5.60,ONA (1 eps),Jan 2020 - Jan 2020,https://myanimelist.net/anime/41211/Fukai_ni_Nemuru_Oujo_no_Abaddon_The_Animation
-,Injuu Seisen: Twin Angels,5.60,OVA (4 eps),May 1995 - Aug 1995,https://myanimelist.net/anime/3569/Injuu_Seisen__Twin_Angels
-,Inmu: Ikenie no Utage,5.60,OVA (2 eps),Jan 2000 - Apr 2000,https://myanimelist.net/anime/4379/Inmu__Ikenie_no_Utage
-,Mamahaha,5.60,OVA (2 eps),Feb 2005 - May 2005,https://myanimelist.net/anime/3976/Mamahaha
-,Onna Maou Melissa no H na Boukenki,5.60,ONA (2 eps),May 2019 - Jun 2019,https://myanimelist.net/anime/39842/Onna_Maou_Melissa_no_H_na_Boukenki
-,Shusaku,5.60,OVA (3 eps),Feb 1999 - Nov 1999,https://myanimelist.net/anime/2374/Shusaku
-,M.E.M.: Yogosareta Junketsu,5.59,OVA (2 eps),Aug 2000 - Oct 2000,https://myanimelist.net/anime/4840/MEM__Yogosareta_Junketsu
-,Mahou Shoujo Meruru,5.59,OVA (2 eps),Jan 1997 - Apr 1998,https://myanimelist.net/anime/3526/Mahou_Shoujo_Meruru
-,Onmyouji: Youen Emaki,5.59,OVA (2 eps),Sep 2003 - Dec 2003,https://myanimelist.net/anime/5049/Onmyouji__Youen_Emaki
-,Jokuana,5.59,OVA (2 eps),Feb 2007 - May 2007,https://myanimelist.net/anime/3334/Jokuana
-,Amai Choubatsu: Watashi wa Kanshu Senyou Pet,5.58,ONA (13 eps),Apr 2018 - Jun 2018,https://myanimelist.net/anime/37320/Amai_Choubatsu__Watashi_wa_Kanshu_Senyou_Pet
-,Blind Night,5.58,OVA (3 eps),Nov 2002 - Jul 2004,https://myanimelist.net/anime/4868/Blind_Night
-,Inma Daitoshi: Beast City,5.58,OVA (3 eps),May 1996 - Apr 1998,https://myanimelist.net/anime/1595/Inma_Daitoshi__Beast_City
-,Kairaku Satsujin Chousakan Kouji,5.58,OVA (3 eps),Mar 1999 - Jul 1999,https://myanimelist.net/anime/3982/Kairaku_Satsujin_Chousakan_Kouji
-,Naedoko Demon's Ground,5.58,ONA (1 eps),Jul 2019 - Jul 2019,https://myanimelist.net/anime/40217/Naedoko_Demons_Ground
-,Shuuchuu Chiryou Shitsu,5.58,OVA (2 eps),Aug 2004 - Nov 2004,https://myanimelist.net/anime/5399/Shuuchuu_Chiryou_Shitsu
-,Toshoshitsu no Kanojo: Seiso na Kimi ga Ochiru made - The Animation,5.58,OVA (4 eps),Oct 2020 - Jul 2021,https://myanimelist.net/anime/42591/Toshoshitsu_no_Kanojo__Seiso_na_Kimi_ga_Ochiru_made_-_The_Animation
-,Trouble Evocation,5.58,OVA (2 eps),Mar 1996 - May 1996,https://myanimelist.net/anime/5191/Trouble_Evocation
-,Mi-da-ra,5.57,OVA (3 eps),Jan 2002 - Jul 2002,https://myanimelist.net/anime/3384/Mi-da-ra
-,Soukan Rensa,5.57,OVA (1 eps),Sep 2004 - Sep 2004,https://myanimelist.net/anime/3556/Soukan_Rensa
-,Words Worth Omake,5.57,Special (1 eps),Dec 2009 - Dec 2009,https://myanimelist.net/anime/43016/Words_Worth_Omake
-,Yukiyo Ichiya Monogatari,5.57,OVA (3 eps),Mar 2004 - Jul 2005,https://myanimelist.net/anime/4558/Yukiyo_Ichiya_Monogatari
-,25-sai no Joshikousei,5.57,ONA (12 eps),Jan 2018 - Mar 2018,https://myanimelist.net/anime/36840/25-sai_no_Joshikousei
-,Angel Core: Tenshi-tachi no Sumika,5.57,OVA (2 eps),Jan 2003 - Apr 2003,https://myanimelist.net/anime/2946/Angel_Core__Tenshi-tachi_no_Sumika
-,Doukyuusei (OVA): Natsu no Owari ni,5.57,OVA (4 eps),Jul 1994 - May 1995,https://myanimelist.net/anime/3558/Doukyuusei_OVA__Natsu_no_Owari_ni
-,Dragon Rider,5.56,OVA (2 eps),Oct 1995 - Jan 1996,https://myanimelist.net/anime/3551/Dragon_Rider
-,Ebenbourg no Kaze,5.56,OVA (2 eps),Jul 2003 - Sep 2003,https://myanimelist.net/anime/4487/Ebenbourg_no_Kaze
-,Lunatic Night,5.56,OVA (3 eps),Sep 1996 - Sep 1997,https://myanimelist.net/anime/4775/Lunatic_Night
-,Netorare: Tanabe Yuuka no Dokuhaku,5.55,OVA (1 eps),Aug 2010 - Aug 2010,https://myanimelist.net/anime/9375/Netorare__Tanabe_Yuuka_no_Dokuhaku
-,Shuudengo, Capsule Hotel de, Joushi ni Binetsu Tsutawaru Yoru.,5.55,ONA (12 eps),Oct 2018 - Dec 2018,https://myanimelist.net/anime/38212/Shuudengo_Capsule_Hotel_de_Joushi_ni_Binetsu_Tsutawaru_Yoru
-,Buta Himesama,5.54,OVA (1 eps),Aug 2011 - Aug 2011,https://myanimelist.net/anime/10764/Buta_Himesama
-,Haritsuke,5.54,OVA (2 eps),Apr 2020 - Jul 2020,https://myanimelist.net/anime/41282/Haritsuke
-,Itoshi no Kotodama,5.54,OVA (2 eps),Jul 2002 - Oct 2002,https://myanimelist.net/anime/5590/Itoshi_no_Kotodama
-,Kono Kaisha... Nanika Okashii!,5.54,ONA (2 eps),Sep 2021 - Sep 2021,https://myanimelist.net/anime/49948/Kono_Kaisha_Nanika_Okashii
-,Milkyway,5.54,OVA (2 eps),Jun 2003 - Aug 2003,https://myanimelist.net/anime/4638/Milkyway
-,Ningyou no Yakata,5.54,OVA (2 eps),Jul 2003 - Nov 2003,https://myanimelist.net/anime/5613/Ningyou_no_Yakata
-,Seijuuden: Twin Dolls,5.54,OVA (2 eps),Jul 1994 - Aug 1994,https://myanimelist.net/anime/3534/Seijuuden__Twin_Dolls
-,Shikatte Ingo: Misaki Shunin no Buka Kyouiku-hen,5.54,OVA (1 eps),Jul 2010 - Jul 2010,https://myanimelist.net/anime/9211/Shikatte_Ingo__Misaki_Shunin_no_Buka_Kyouiku-hen
-,Yuuguu Settai: Kotou no Gokuraku e Youkoso,5.54,OVA (2 eps),Jul 2004 - Jan 2005,https://myanimelist.net/anime/1788/Yuuguu_Settai__Kotou_no_Gokuraku_e_Youkoso
-,Reiju Gakuen,5.53,OVA (2 eps),Sep 2002 - Dec 2002,https://myanimelist.net/anime/3922/Reiju_Gakuen
-,Spiral Over,5.53,OVA (1 eps),Oct 1999 - Oct 1999,https://myanimelist.net/anime/5565/Spiral_Over
-,Ushichichi Tabehoudai! The Animation,5.53,ONA (1 eps),Mar 2020 - Mar 2020,https://myanimelist.net/anime/41691/Ushichichi_Tabehoudai_The_Animation
-,Yunyun☆Paradise,5.53,OVA (1 eps),Jun 1995 - Jun 1995,https://myanimelist.net/anime/3645/Yunyun☆Paradise
-,El,5.53,OVA (2 eps),Apr 2001 - Jul 2001,https://myanimelist.net/anime/4357/El
-,Hyakki,5.53,OVA (3 eps),Mar 2003 - Sep 2003,https://myanimelist.net/anime/1782/Hyakki
-,Ikusa Otome Valkyrie Specials,5.53,Special (2 eps),Dec 2004 - Jan 2005,https://myanimelist.net/anime/9486/Ikusa_Otome_Valkyrie_Specials
-,6 Lovers,5.52,OVA (6 eps),Feb 2021 - Feb 2021,https://myanimelist.net/anime/35746/6_Lovers
-,Ashita no Yukinojou,5.52,OVA (4 eps),Sep 2002 - May 2003,https://myanimelist.net/anime/5674/Ashita_no_Yukinojou
-,Dark,5.52,OVA (2 eps),Sep 2000 - Dec 2000,https://myanimelist.net/anime/3393/Dark
-,Injuu Seisen XX,5.52,OVA (4 eps),Jun 1997 - Sep 1997,https://myanimelist.net/anime/12061/Injuu_Seisen_XX
-,Kawarazaki-ke no Ichizoku 2,5.52,OVA (4 eps),Jan 2004 - Aug 2004,https://myanimelist.net/anime/4803/Kawarazaki-ke_no_Ichizoku_2
-,Shinseiki Cream Lemon,5.52,OVA (2 eps),Jul 2001 - Aug 2002,https://myanimelist.net/anime/9325/Shinseiki_Cream_Lemon
-,Yakin Byoutou Specials,5.52,OVA (2 eps),Mar 2003 - Apr 2004,https://myanimelist.net/anime/24743/Yakin_Byoutou_Specials
-,Misuzu: Ikenai Koto,5.51,OVA (1 eps),Aug 2016 - Aug 2016,https://myanimelist.net/anime/33515/Misuzu__Ikenai_Koto
-,Otome Dori,5.51,OVA (2 eps),May 2012 - Sep 2012,https://myanimelist.net/anime/12059/Otome_Dori
-,Princess Holiday: Korogaru Ringo Tei Senya Ichiya,5.51,OVA (2 eps),Mar 2004 - May 2004,https://myanimelist.net/anime/5408/Princess_Holiday__Korogaru_Ringo_Tei_Senya_Ichiya
-,Castle Fantasia: Seima Taisen,5.51,OVA (3 eps),Apr 2003 - Oct 2003,https://myanimelist.net/anime/5645/Castle_Fantasia__Seima_Taisen
-,Chijoku Kankin,5.51,OVA (1 eps),Sep 2001 - Sep 2001,https://myanimelist.net/anime/4717/Chijoku_Kankin
-,Gedou Gakuen,5.51,OVA (5 eps),Oct 1994 - Jun 1996,https://myanimelist.net/anime/2340/Gedou_Gakuen
-,Guy: Youma Kakusei,5.51,OVA (2 eps),Dec 1988 - Jul 1992,https://myanimelist.net/anime/2070/Guy__Youma_Kakusei
-,Hana Dorei,5.51,OVA (2 eps),Aug 2001 - Nov 2001,https://myanimelist.net/anime/3380/Hana_Dorei
-,Kowaremono,5.51,OVA (3 eps),May 2000 - Nov 2000,https://myanimelist.net/anime/3454/Kowaremono
-,Kowaremono II,5.51,OVA (2 eps),Aug 2001 - Nov 2001,https://myanimelist.net/anime/3529/Kowaremono_II
-,Charm Point 1: Sister's Rondo,5.50,OVA (1 eps),Nov 1999 - Nov 1999,https://myanimelist.net/anime/2874/Charm_Point_1__Sisters_Rondo
-,Hinadori no Saezuri,5.50,OVA (2 eps),Nov 2000 - Feb 2001,https://myanimelist.net/anime/4848/Hinadori_no_Saezuri
-,Ikenie,5.50,OVA (1 eps),Apr 1999 - Apr 1999,https://myanimelist.net/anime/4498/Ikenie
-,Isaku,5.50,OVA (3 eps),Nov 1997 - May 1998,https://myanimelist.net/anime/3586/Isaku
-,Isaku: Respect,5.50,OVA (3 eps),Feb 2001 - Sep 2001,https://myanimelist.net/anime/3587/Isaku__Respect
-,Netoraserare,5.50,OVA (2 eps),Jul 2015 - Sep 2015,https://myanimelist.net/anime/30817/Netoraserare
-,Isourou Tengoku,5.49,OVA (2 eps),Dec 1996 - Nov 1997,https://myanimelist.net/anime/4824/Isourou_Tengoku
-,Mahou Shoujo Sae,5.49,OVA (2 eps),Apr 2006 - Dec 2006,https://myanimelist.net/anime/5401/Mahou_Shoujo_Sae
-,Mugen no Kyoukai,5.49,OVA (4 eps),Oct 2000 - Jul 2001,https://myanimelist.net/anime/2373/Mugen_no_Kyoukai
-,Mujintou Monogatari X,5.49,OVA (4 eps),Jul 1998 - Apr 1999,https://myanimelist.net/anime/3983/Mujintou_Monogatari_X
-,Ryoujoku no Machi: Kyouen no Ceremony,5.49,OVA (1 eps),Mar 2001 - Mar 2001,https://myanimelist.net/anime/3140/Ryoujoku_no_Machi__Kyouen_no_Ceremony
-,White Blue,5.49,OVA (4 eps),Nov 2020 - Aug 2021,https://myanimelist.net/anime/42757/White_Blue
-,Yoru ga Kuru!,5.49,OVA (4 eps),Apr 2002 - Feb 2003,https://myanimelist.net/anime/1702/Yoru_ga_Kuru
-,Princess Memory,5.48,OVA (2 eps),Jun 2001 - Sep 2001,https://myanimelist.net/anime/1402/Princess_Memory
-,Fujimi 2-choume Koukyougakudan,5.48,OVA (1 eps),Jul 1997 - Jul 1997,https://myanimelist.net/anime/2218/Fujimi_2-choume_Koukyougakudan
-,Kakyuusei,5.48,OVA (4 eps),Jun 1995 - Nov 1995,https://myanimelist.net/anime/2610/Kakyuusei
-,Kara no Naka no Kotori,5.48,OVA (5 eps),Sep 1998 - Mar 2000,https://myanimelist.net/anime/2443/Kara_no_Naka_no_Kotori
-,Endless Serenade,5.47,OVA (1 eps),Apr 2000 - Apr 2000,https://myanimelist.net/anime/3583/Endless_Serenade
-,Fujun Isei Kouyuu: Taisetsu na Kimi e,5.47,OVA (1 eps),Nov 2002 - Nov 2002,https://myanimelist.net/anime/5550/Fujun_Isei_Kouyuu__Taisetsu_na_Kimi_e
-,Shimai Ningyou,5.47,OVA (1 eps),Apr 2006 - Apr 2006,https://myanimelist.net/anime/5576/Shimai_Ningyou
-,Shounen Maid Kuuro-kun: Tenshi no Uta,5.47,OVA (1 eps),Sep 2010 - Sep 2010,https://myanimelist.net/anime/7110/Shounen_Maid_Kuuro-kun__Tenshi_no_Uta
-,U-Jin Brand,5.47,OVA (1 eps),Dec 1991 - Dec 1991,https://myanimelist.net/anime/3565/U-Jin_Brand
-,Natsuyasumi Ake no Kanojo wa...,5.46,OVA (2 eps),Jul 2022 - Oct 2022,https://myanimelist.net/anime/51737/Natsuyasumi_Ake_no_Kanojo_wa
-,Shiiku x Kanojo: Tenshi no Kousoku-hen,5.46,OVA (4 eps),Aug 2016 - Jan 2017,https://myanimelist.net/anime/33125/Shiiku_x_Kanojo__Tenshi_no_Kousoku-hen
-,Shikkaku Ishi,5.46,OVA (2 eps),Jan 2003 - Mar 2003,https://myanimelist.net/anime/5614/Shikkaku_Ishi
-,Shinjin Tour Conductor,5.46,OVA (1 eps),Oct 2004 - Oct 2004,https://myanimelist.net/anime/3531/Shinjin_Tour_Conductor
-,Gakuen: Chijoku no Zushiki,5.46,OVA (2 eps),Jun 2002 - Sep 2002,https://myanimelist.net/anime/1511/Gakuen__Chijoku_no_Zushiki
-,Kangoku: Injoku no Jikkentou,5.46,OVA (2 eps),Mar 2006 - Nov 2006,https://myanimelist.net/anime/2395/Kangoku__Injoku_no_Jikkentou
-,Kyojinzoku no Hanayome,5.46,ONA (9 eps),Jul 2020 - Aug 2020,https://myanimelist.net/anime/41466/Kyojinzoku_no_Hanayome
-,Aneki no Kounai Kaikinbi,5.45,OVA (1 eps),Feb 2012 - Feb 2012,https://myanimelist.net/anime/13019/Aneki_no_Kounai_Kaikinbi
-,Busou Shoujotai: Blade Briders The Animation,5.45,OVA (1 eps),Oct 2015 - Oct 2015,https://myanimelist.net/anime/31331/Busou_Shoujotai__Blade_Briders_The_Animation
-,Injuu Onna Kyoushi,5.45,OVA (3 eps),Jul 1995 - Oct 1996,https://myanimelist.net/anime/5649/Injuu_Onna_Kyoushi
-,Masaru Ashita no Yukinojou 2,5.45,OVA (2 eps),Jul 2003 - Sep 2003,https://myanimelist.net/anime/5398/Masaru_Ashita_no_Yukinojou_2
-,Ona x2,5.45,OVA (1 eps),Feb 2011 - Feb 2011,https://myanimelist.net/anime/10424/Ona_x2
-,Otenki Oneesan,5.45,OVA (2 eps),Jun 1995 - Jun 1995,https://myanimelist.net/anime/3211/Otenki_Oneesan
-,Utsukushiki Emono-tachi no Gakuen,5.45,OVA (2 eps),Oct 2001 - Jan 2002,https://myanimelist.net/anime/3539/Utsukushiki_Emono-tachi_no_Gakuen
-,Zoku Gosenzo San'e,5.45,OVA (4 eps),Oct 2000 - Apr 2001,https://myanimelist.net/anime/4561/Zoku_Gosenzo_Sane
-,Sexy Sailor Soldiers,5.44,OVA (1 eps),Oct 2003 - Oct 2003,https://myanimelist.net/anime/3402/Sexy_Sailor_Soldiers
-,Shujii no Inbou,5.44,OVA (2 eps),Feb 2011 - May 2011,https://myanimelist.net/anime/9855/Shujii_no_Inbou
-,Auction: Bijo Dorei,5.44,OVA (1 eps),Dec 2000 - Dec 2000,https://myanimelist.net/anime/5558/Auction__Bijo_Dorei
-,Gloria: Kindan no Ketsuzoku,5.44,OVA (3 eps),Nov 1997 - Apr 1998,https://myanimelist.net/anime/3396/Gloria__Kindan_no_Ketsuzoku
-,Injuu Kyoushi,5.44,OVA (4 eps),Oct 1994 - Nov 1995,https://myanimelist.net/anime/3908/Injuu_Kyoushi
-,Kawarazaki-ke no Ichizoku The Animation,5.44,OVA (2 eps),Nov 1996 - Apr 1997,https://myanimelist.net/anime/4802/Kawarazaki-ke_no_Ichizoku_The_Animation
-,Cosplay Change: Pure-kei Joshidaisei no Kiken na Seiheki,5.43,OVA (4 eps),Nov 2021 - Jun 2022,https://myanimelist.net/anime/49943/Cosplay_Change__Pure-kei_Joshidaisei_no_Kiken_na_Seiheki
-,DNA Hunter,5.43,OVA (3 eps),Sep 2001 - Mar 2002,https://myanimelist.net/anime/3953/DNA_Hunter
-,Gakuen Sodom,5.43,OVA (2 eps),Aug 1998 - Dec 1998,https://myanimelist.net/anime/3063/Gakuen_Sodom
-,Orchid★Emblem,5.43,OVA (1 eps),Jun 1997 - Jun 1997,https://myanimelist.net/anime/3383/Orchid★Emblem
-,Shitai wo Arau The Animation,5.43,OVA (3 eps),Jun 2003 - Jan 2004,https://myanimelist.net/anime/2348/Shitai_wo_Arau_The_Animation
-,Spotlight,5.43,OVA (2 eps),Feb 2002 - Apr 2002,https://myanimelist.net/anime/3902/Spotlight
-,Nonomura Byouin no Hitobito,5.42,OVA (2 eps),Nov 1996 - Jan 1997,https://myanimelist.net/anime/4819/Nonomura_Byouin_no_Hitobito
-,Shin Ruri-iro no Yuki,5.42,OVA (4 eps),Dec 2000 - Nov 2001,https://myanimelist.net/anime/5665/Shin_Ruri-iro_no_Yuki
-,Skirt no Naka wa Kedamono Deshita.,5.42,ONA (12 eps),Jul 2017 - Sep 2017,https://myanimelist.net/anime/35629/Skirt_no_Naka_wa_Kedamono_Deshita
-,Tooi Kimi ni, Boku wa Todokanai,5.42,OVA (2 eps),Mar 2021 - May 2021,https://myanimelist.net/anime/48568/Tooi_Kimi_ni_Boku_wa_Todokanai
-,Ecchies,5.42,OVA (2 eps),Jun 1997 - Aug 1997,https://myanimelist.net/anime/4834/Ecchies
-,Lesbian Byoutou,5.42,OVA (2 eps),Mar 2003 - Jun 2003,https://myanimelist.net/anime/3527/Lesbian_Byoutou
-,Bakuhatsu Sunzen!! Tenshi no Countdown,5.41,OVA (1 eps),Oct 2001 - Oct 2001,https://myanimelist.net/anime/3040/Bakuhatsu_Sunzen_Tenshi_no_Countdown
-,Five Card,5.41,OVA (4 eps),Sep 2000 - Aug 2001,https://myanimelist.net/anime/4260/Five_Card
-,Netoshisu,5.41,OVA (1 eps),Jun 2021 - Jun 2021,https://myanimelist.net/anime/48889/Netoshisu
-,Private Emotion,5.41,OVA (2 eps),Mar 2003 - Jul 2003,https://myanimelist.net/anime/2936/Private_Emotion
-,Stairs: Houkago no Album,5.41,OVA (1 eps),May 2001 - May 2001,https://myanimelist.net/anime/3082/Stairs__Houkago_no_Album
-,Triangle Heart: Sazanami Joshi Ryo,5.41,OVA (5 eps),Aug 2000 - Apr 2002,https://myanimelist.net/anime/4849/Triangle_Heart__Sazanami_Joshi_Ryo
-,Uchiyama Aki,5.41,OVA (3 eps),Dec 1984 - Jan 1985,https://myanimelist.net/anime/3644/Uchiyama_Aki
-,Utsukushiki Sei no Dendoushi Reirei,5.41,OVA (2 eps),Jul 1994 - Sep 1994,https://myanimelist.net/anime/2959/Utsukushiki_Sei_no_Dendoushi_Reirei
-,Nankyoku 28 Gou,5.40,OVA (1 eps),Mar 1996 - Mar 1996,https://myanimelist.net/anime/2326/Nankyoku_28_Gou
-,Tres Marias: Sannin no Sei Shojo,5.40,OVA (2 eps),Mar 2001 - Jun 2001,https://myanimelist.net/anime/3377/Tres_Marias__Sannin_no_Sei_Shojo
-,Choujin Densetsu Urotsukidouji: Inferno Road,5.40,OVA (3 eps),Dec 1993 - May 1995,https://myanimelist.net/anime/2344/Choujin_Densetsu_Urotsukidouji__Inferno_Road
-,Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,5.40,OVA (1 eps),Dec 1996 - Dec 1996,https://myanimelist.net/anime/977/Ginga_Teikoku_no_Metsubou_Gaiden__Aoki_Ookami-tachi_no_Densetsu
-,Angel,5.38,OVA (1 eps),Oct 1990 - Oct 1990,https://myanimelist.net/anime/3633/Angel
-,Jukujo Shigan,5.38,OVA (1 eps),Sep 2017 - Sep 2017,https://myanimelist.net/anime/36254/Jukujo_Shigan
-,Bishoujo Comic Lolicon Angel: Mitsu no Aji,5.37,OVA (1 eps),Jan 1985 - Jan 1985,https://myanimelist.net/anime/3649/Bishoujo_Comic_Lolicon_Angel__Mitsu_no_Aji
-,Injuu vs. Onna Spy,5.37,OVA (1 eps),Mar 1997 - Mar 1997,https://myanimelist.net/anime/3428/Injuu_vs_Onna_Spy
-,Maid no Yakata: Zetsubou-hen,5.37,OVA (2 eps),Sep 2002 - Dec 2002,https://myanimelist.net/anime/2186/Maid_no_Yakata__Zetsubou-hen
-,Mujintou Monogatari XX,5.37,OVA (4 eps),Dec 1999 - Jun 2000,https://myanimelist.net/anime/5190/Mujintou_Monogatari_XX
-,Terra Story,5.37,OVA (2 eps),Aug 1998 - Sep 1998,https://myanimelist.net/anime/5612/Terra_Story
-,Tokubetsu Jugyou,5.37,OVA (2 eps),May 2001 - Aug 2001,https://myanimelist.net/anime/2379/Tokubetsu_Jugyou
-,Onna Kyoushi: Nikutai Jugyou,5.36,OVA (2 eps),Feb 2004 - Apr 2004,https://myanimelist.net/anime/5608/Onna_Kyoushi__Nikutai_Jugyou
-,Pigeon Blood,5.36,OVA (2 eps),Nov 2003 - Mar 2004,https://myanimelist.net/anime/2351/Pigeon_Blood
-,Rankou Choukyou: Maid ni Natta Shoujo,5.36,OVA (1 eps),Nov 2001 - Nov 2001,https://myanimelist.net/anime/3094/Rankou_Choukyou__Maid_ni_Natta_Shoujo
-,Rasen Kairou,5.36,OVA (2 eps),Jun 2002 - Sep 2002,https://myanimelist.net/anime/5610/Rasen_Kairou
-,Shiawase nara Niku wo Morou! The Animation,5.36,ONA (1 eps),Feb 2021 - Feb 2021,https://myanimelist.net/anime/49580/Shiawase_nara_Niku_wo_Morou_The_Animation
-,Dokusen,5.36,OVA (2 eps),Mar 2002 - Jun 2002,https://myanimelist.net/anime/2541/Dokusen
-,Flashback Game,5.36,OVA (3 eps),Oct 2001 - Apr 2001,https://myanimelist.net/anime/3705/Flashback_Game
-,Injuu Nerawareta Hanayome,5.36,OVA (2 eps),Feb 1999 - May 1999,https://myanimelist.net/anime/1784/Injuu_Nerawareta_Hanayome
-,Kojin Jugyou,5.35,OVA (2 eps),Sep 1996 - Nov 1996,https://myanimelist.net/anime/4161/Kojin_Jugyou
-,Rinkan Gakuen: Yamete! ...Okaasan, Minaide!,5.35,OVA (1 eps),Aug 2005 - Aug 2005,https://myanimelist.net/anime/5568/Rinkan_Gakuen__Yamete_Okaasan_Minaide
-,S-ke ni Totsuida M-jou no Nichijou,5.35,ONA (2 eps),Mar 2021 - Mar 2021,https://myanimelist.net/anime/48467/S-ke_ni_Totsuida_M-jou_no_Nichijou
-,Tsuki Kagerou,5.34,OVA (3 eps),Jun 2002 - Jun 2003,https://myanimelist.net/anime/4606/Tsuki_Kagerou
-,Kinbaku no Yakata: Ryakudatsu,5.34,OVA (2 eps),Feb 2000 - May 2000,https://myanimelist.net/anime/2894/Kinbaku_no_Yakata__Ryakudatsu
-,Kurutta Kyoutou: Danzai no Gakuen,5.34,OVA (1 eps),Dec 2009 - Dec 2009,https://myanimelist.net/anime/7455/Kurutta_Kyoutou__Danzai_no_Gakuen
-,Joou-sama wa M Dorei,5.33,OVA (1 eps),Apr 2002 - Apr 2002,https://myanimelist.net/anime/3066/Joou-sama_wa_M_Dorei
-,Nijuusou: Wana ni Ochita Onna-tachi,5.33,OVA (1 eps),Mar 2002 - Mar 2002,https://myanimelist.net/anime/5559/Nijuusou__Wana_ni_Ochita_Onna-tachi
-,Shownoid Mako-chan,5.33,OVA (2 eps),Sep 1998 - Dec 1998,https://myanimelist.net/anime/3648/Shownoid_Mako-chan
-,Zoku Oujo & Onna Kishi W Do Gehin Roshutsu: Chijoku no Misemono Dorei,5.33,OVA (2 eps),Oct 2021 - Nov 2021,https://myanimelist.net/anime/49760/Zoku_Oujo___Onna_Kishi_W_Do_Gehin_Roshutsu__Chijoku_no_Misemono_Dorei
-,Rejuvenation,5.32,OVA (2 eps),Jan 2000 - Feb 2000,https://myanimelist.net/anime/3912/Rejuvenation
-,Shitsurakuen,5.32,OVA (2 eps),Feb 2008 - May 2008,https://myanimelist.net/anime/4479/Shitsurakuen
-,Tragic Silence: Shoujo Yugi,5.32,OVA (1 eps),Feb 2003 - Feb 2003,https://myanimelist.net/anime/4692/Tragic_Silence__Shoujo_Yugi
-,Akiko,5.32,OVA (2 eps),Mar 1996 - Jul 1996,https://myanimelist.net/anime/2979/Akiko
-,Dragon Knight,5.32,OVA (1 eps),Oct 1991 - Oct 1991,https://myanimelist.net/anime/2479/Dragon_Knight
-,Love Machine: Animaid Shoufu 23-gou,5.32,OVA (2 eps),May 2002 - Jun 2002,https://myanimelist.net/anime/5607/Love_Machine__Animaid_Shoufu_23-gou
-,Sexfriend Gakuen,5.31,ONA (1 eps),Apr 2020 - Apr 2020,https://myanimelist.net/anime/40941/Sexfriend_Gakuen
-,Choujin Densetsu Urotsukidouji 5: Kanketsu-hen,5.31,OVA (1 eps),Dec 1996 - Dec 1996,https://myanimelist.net/anime/2345/Choujin_Densetsu_Urotsukidouji_5__Kanketsu-hen
-,Doukyuusei (OVA): Climax,5.31,OVA (2 eps),Dec 1995 - Mar 1996,https://myanimelist.net/anime/4841/Doukyuusei_OVA__Climax
-,Ail Maniax: Inma Seifukugari & Majogari no Yoru ni,5.30,OVA (3 eps),Aug 2001 - Mar 2002,https://myanimelist.net/anime/2350/Ail_Maniax__Inma_Seifukugari___Majogari_no_Yoru_ni
-,Love Forever,5.30,OVA (1 eps),Sep 2001 - Sep 2001,https://myanimelist.net/anime/5553/Love_Forever
-,Yasuji no Pornorama: Yacchimae!!,5.30,Movie (1 eps),Sep 1971 - Sep 1971,https://myanimelist.net/anime/26081/Yasuji_no_Pornorama__Yacchimae
-,Bad End,5.29,OVA (2 eps),Oct 2002 - Jan 2003,https://myanimelist.net/anime/2821/Bad_End
-,Bi-Indoushi Miija: Injoku no Gakuen,5.29,OVA (2 eps),Dec 2001 - Aug 2002,https://myanimelist.net/anime/3980/Bi-Indoushi_Miija__Injoku_no_Gakuen
-,Binetsu Shoukougun,5.29,OVA (2 eps),Feb 1997 - Jan 1998,https://myanimelist.net/anime/3942/Binetsu_Shoukougun
-,Ko Ko Ro,5.29,OVA (2 eps),Dec 2001 - Jun 2002,https://myanimelist.net/anime/5588/Ko_Ko_Ro
-,Kekkai,5.28,OVA (1 eps),Feb 2002 - Feb 2002,https://myanimelist.net/anime/3093/Kekkai
-,Lolita Anime,5.28,OVA (6 eps),Feb 1984 - May 1985,https://myanimelist.net/anime/4813/Lolita_Anime
-,Megami Tantei Vinus File,5.28,OVA (1 eps),May 2003 - May 2003,https://myanimelist.net/anime/6015/Megami_Tantei_Vinus_File
-,Reijou Caster: Ingyaku no Wana,5.28,OVA (1 eps),Apr 2003 - Apr 2003,https://myanimelist.net/anime/4604/Reijou_Caster__Ingyaku_no_Wana
-,Moonlight Sonata,5.27,OVA (1 eps),Jun 2001 - Jun 2001,https://myanimelist.net/anime/5556/Moonlight_Sonata
-,Ryoujoku Joshi Gakuen,5.27,OVA (2 eps),Apr 2003 - Nov 2003,https://myanimelist.net/anime/5606/Ryoujoku_Joshi_Gakuen
