Rank,Title,Score,Episodes,Airing
10656,Momoya x Peeping Life: Go en Desu yo!,5.62,ONA (4 eps),Apr 2013 - May 2013
10657,Mugen Senshi Valis,5.62,Special (1 eps),1987 - 1987
10658,Nemurihime,5.62,Music (1 eps),Oct 2015 - Oct 2015
10659,Nido to Mezamenu Komori Uta,5.62,Movie (1 eps),1985 - 1985
10660,Oniku Daisuki! Zeushi-kun,5.62,TV (12 eps),Jan 2014 - Mar 2014
10661,Rakugaki Picasso,5.62,Music (1 eps),Apr 2014 - Apr 2014
10662,Ryuu Seiki,5.62,OVA (2 eps),Oct 1988 - Dec 1988
10663,Schoolyard,5.62,Special (1 eps),Dec 2018 - Dec 2018
10664,Skirt,5.62,Music (1 eps),Aug 2013 - Aug 2013
10665,Sword Gai,5.62,ONA (1 eps),Oct 2013 - Oct 2013
10666,Take It Easy,5.62,Music (1 eps),Aug 2012 - Aug 2012
10667,TRAPxTRAP feat. Hatsune Miku,5.62,Music (1 eps),Jan 2013 - Jan 2013
10668,Uchuu Enban Dai-Sensou,5.62,Movie (1 eps),Jul 1975 - Jul 1975
10669,White Tree,5.62,Music (1 eps),Dec 2014 - Dec 2014
10670,Yami Shibai: Furuido,5.62,ONA (1 eps),Aug 2021 - Aug 2021
10671,Youtai Nuhai Zai Shanghai,5.62,Movie (1 eps),May 2010 - May 2010
10672,Marine Dreamin' (2017),5.61,Music (1 eps),Apr 2017 - Apr 2017
10673,Null Peta Special,5.61,Special (1 eps),Jan 2020 - Jan 2020
10674,Onizushi,5.61,ONA (3 eps),Apr 2016 - May 2016
10675,Oshiego ni Kyouhaku Sareru no wa Hanzai Desu ka?,5.61,ONA (1 eps),Jul 2018 - Jul 2018
10676,Otona no Bouguya-san,5.61,ONA (12 eps),Oct 2018 - Dec 2018
10677,Planet:Valkyrie,5.61,ONA (1 eps),Dec 2013 - Dec 2013
10678,PS3® no Tsukai Kata: feat.Peeping Life,5.61,OVA (6 eps),Sep 2010 - Sep 2010
10679,REACH x Thermae Romae: Pietrada no Kekkon,5.61,Special (1 eps),Apr 2014 - Apr 2014
10680,Roto Spread,5.61,Music (1 eps),Jun 2016 - Jun 2016
10681,Shin Kabukichou Story Hana no Asukagumi!,5.61,OVA (1 eps),Jun 1987 - Jun 1987
10682,Super Short Comics,5.61,ONA (8 eps),Nov 2015 - Dec 2015
10683,Wakusei Robo Danguard Ace: Uchuu Daikaisen,5.61,Movie (1 eps),Mar 1978 - Mar 1978
10684,40 Shuunen Da yo!! CoroCoro All-Star Shougakkou,5.61,ONA (2 eps),Jul 2017 - Nov 2017
10685,Ahiru no Pekkle no Aladdin to Mahou no Lamp,5.61,OVA (1 eps),Sep 1993 - Sep 1993
10686,Anokoro no Namida wa,5.61,Music (1 eps),Mar 1997 - Mar 1997
10687,Atasha Kawashiri Kodama Da yo: Dangerous Lifehacker no Tadareta Seikatsu,5.61,TV (24 eps),Jan 2022 -
10688,Change Our Mirai!: Our 7 Lights,5.61,Music (1 eps),Sep 2018 - Sep 2018
10689,Gekiyaba∞Bokkan!!,5.61,Music (1 eps),Feb 2017 - Feb 2017
10690,Hana no Asukagumi! 2: Lonely Cats Battle Royale,5.61,OVA (1 eps),Mar 1990 - Mar 1990
10691,Kotowaza House,5.61,TV (773 eps),Apr 1987 - Sep 1994
10692,Kyoto Animation: Ajisai-hen,5.61,Special (1 eps),Jun 2011 - Jun 2011
10693,Bavel no Hon,5.60,Special (1 eps),Oct 1996 - Oct 1996
10694,Boyfriend,5.60,Special (1 eps),Feb 1992 - Feb 1992
10695,DC Super Heroes vs Taka no Tsume-dan,5.60,Movie (1 eps),Oct 2017 - Oct 2017
10696,Dimension Loop,5.60,OVA (1 eps),2001 - 2001
10697,Doctor Chichibuyama,5.60,TV (2 eps),Apr 1988 - Jul 1988
10698,Endride,5.60,TV (24 eps),Apr 2016 - Sep 2016
10699,Fuki to Hiyoko,5.60,Music (1 eps),Apr 2013 - Apr 2013
10700,Gaza: Changing the World,5.60,ONA (1 eps),Jun 2015 - Jun 2015
10701,Gun-dou Musashi,5.60,TV (26 eps),Apr 2006 - Oct 2006
10702,Hana to Mogura,5.60,Movie (1 eps),1970 - 1970
10703,Hoshi to Tsubasa no Paradox,5.60,ONA (2 eps),Feb 2018 - Nov 2018
10704,Kekkou Kamen,5.60,OVA (4 eps),Aug 1991 - Mar 1992
10705,Kita e: Pure Session,5.60,Music (1 eps),May 2000 - May 2000
10706,Kumo no Ito (2000),5.60,OVA (1 eps),2000 - 2000
10707,Kuragehime: Soreike! Amars Tankentai,5.60,Special (6 eps),Aug 2010 - Sep 2010
10708,Mobile Suit SD Gundam Musha, Knight, Commando,5.60,Movie (2 eps),Mar 1991 - Aug 1991
10709,Ochou Fujin no Gensou,5.60,Movie (1 eps),May 1940 - May 1940
10710,PES: Peace Eco Smile,5.60,ONA (7 eps),May 2012 - Aug 2012
10711,Rinkaku,5.60,Music (1 eps),Oct 2012 - Oct 2012
10712,Roba,5.60,Movie (1 eps),1930 - 1930
10713,Saint Seiya: Saintia Shou,5.60,ONA (10 eps),Dec 2018 - Feb 2019
10714,Sakura Internet,5.60,ONA (1 eps),Jan 2017 - Jan 2017
10715,Sakura Taisen: Kanadegumi,5.60,Music (1 eps),Sep 2012 - Sep 2012
10716,Sayonara Freeway,5.60,Music (1 eps),Apr 2019 - Apr 2019
10717,Seisen Cerberus: Ryuukoku no Fatalités,5.60,TV (13 eps),Apr 2016 - Jun 2016
10718,Shinjuku Shin-chan Patrol: Warui Otona ni Ki wo Tsukete,5.60,ONA (1 eps),Aug 2008 - Aug 2008
10719,Suna no Akari,5.60,Movie (1 eps),Jun 2017 - Jun 2017
10720,Sunny Days!,5.60,Music (1 eps),Aug 2018 - Aug 2018
10721,Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,5.60,Movie (1 eps),Jul 1986 - Jul 1986
10722,Tachibanakan Triangle,5.60,TV (12 eps),Apr 2018 - Jun 2018
10723,Urarochi Diamond,5.60,OVA (1 eps),Dec 2001 - Dec 2001
10724,Velvet Underworld: Alternative,5.60,Music (1 eps),2007 - 2007
10725,Waiter,5.60,Movie (1 eps),Jan 2014 - Jan 2014
10726,White Fantasy,5.60,Special (1 eps),Dec 2014 - Dec 2014
10727,WIXOSS Diva(A)Live,5.60,TV (12 eps),Jan 2021 - Mar 2021
10728,Xi Yangyang Yu Hui Tailang: Kaixin Chuang Long Nian,5.60,Movie (1 eps),Jan 2012 - Jan 2012
10729,Mars Red: Zero Kikan Nippou,5.59,ONA (5 eps),Nov 2020 - Mar 2021
10730,Mizutori,5.59,Music (1 eps),Feb 1994 - Feb 1994
10731,Mobile Suit Gundam-san: Hiyoko Days ― Suisei Hiyoko to Fushigi na Ofuda,5.59,Special (1 eps),Apr 2016 - Apr 2016
10732,Ojiichan ga Kaizoku Datta Koro,5.59,Movie (1 eps),1968 - 1968
10733,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai Specials,5.59,Special (2 eps),Feb 2019 - Mar 2019
10734,R20: Ginga Kuukou,5.59,Special (1 eps),Aug 1991 - Aug 1991
10735,Red Ash: Gearworld,5.59,Movie (1 eps),Mar 2017 - Mar 2017
10736,Sakura no Chikai: Marronni☆Yell - Higashi no Hichou Shimotsuke-shi wo Yell!,5.59,Special (1 eps),Jan 2018 - Jan 2018
10737,The Curlydog Story,5.59,Special (1 eps),2008 - 2008
10738,Tokyo Babylon: Vision,5.59,Music (1 eps),Dec 1992 - Dec 1992
10739,Tora-chan to Hanayome,5.59,Movie (1 eps),Feb 1948 - Feb 1948
10740,100% Renewable Energy,5.59,Special (1 eps),Mar 2012 - Mar 2012
10741,A Christmas Song,5.59,Music (1 eps),Nov 2012 - Nov 2012
10742,Ahiru no Pekkle no Minikui Ahiru no Ko,5.59,OVA (1 eps),Dec 2001 - Dec 2001
10743,Akuma no Memumemu-chan,5.59,ONA (1 eps),Jan 2018 - Jan 2018
10744,Ame no Ten Ten,5.59,Music (1 eps),Jun 1985 - Jun 1985
10745,Cello Hiki no Gauche,5.59,Movie (1 eps),1963 - 1963
10746,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Omake Flash,5.59,Special (1 eps),Apr 2010 - Apr 2010
10747,Controller of Controller,5.59,Movie (1 eps),May 2016 - May 2016
10748,Drifters: Kokuou-sama Goranshin,5.59,Special (1 eps),Dec 2016 - Dec 2016
10749,Gakufu no Rakugakichou,5.59,ONA (1 eps),Nov 2009 - Nov 2009
10750,Ganbare! Marine Kid,5.59,TV (13 eps),Oct 1966 - Dec 1966
10751,Hand Shakers: Go ago Go,5.59,Special (1 eps),Jul 2017 - Jul 2017
10752,Jikuu Tenshou Nazca,5.59,TV (12 eps),Apr 1998 - Jun 1998
10753,Kai Doh Maru,5.59,OVA (1 eps),Dec 2001 - Dec 2001
10754,Karuizawa Syndrome,5.59,OVA (1 eps),Mar 1986 - Mar 1986
10755,Ken to Mahou no Logres: Inishie no Megami x Fate/Extella,5.59,Special (1 eps),Dec 2016 - Dec 2016
10756,Kyoto Animation: Sora-hen,5.59,Special (1 eps),Jul 2010 - Jul 2010
10757,"Eiji",5.58,Movie (1 eps),Aug 1990 - Aug 1990
10758,15 Sonyeon Uju Pyoryugi,5.58,Movie (1 eps),1980 - 1980
10759,Alice in Voodooland,5.58,Music (1 eps),Oct 2016 - Oct 2016
10760,Anitore! XX: Hitotsu Yane no Shita de,5.58,TV (12 eps),Oct 2016 - Dec 2016
10761,Ariel Deluxe,5.58,OVA (2 eps),Jan 1991 - Apr 1991
10762,ARP Backstage Pass,5.58,TV (10 eps),Jan 2020 - Mar 2020
10763,Ashi,5.58,Music (1 eps),Oct 2011 - Oct 2011
10764,Backkom Mission Impossible,5.58,ONA (2 eps),2008 - 2008
10765,Baton,5.58,Movie (3 eps),Apr 2009 - Sep 2009
10766,Beatless Intermission,5.58,Special (4 eps),Feb 2018 - Jun 2018
10767,Blue Hawaii feat. Crush, Penomeco,5.58,Music (1 eps),Jan 2019 - Jan 2019
10768,Bucket no Naka no Kaka,5.58,ONA (1 eps),Dec 2009 - Dec 2009
10769,Chouetsu Sekai,5.58,OVA (10 eps),1991 - 1991
10770,Dies Irae: Irasshai Zonnenji,5.58,ONA (18 eps),Jun 2017 - Oct 2017
10771,Everyday Affair,5.58,Music (1 eps),Dec 2015 - Dec 2015
10772,G-On Riders Special,5.58,Special (1 eps),Mar 2003 - Mar 2003
10773,Garo: Guren no Tsuki - Yurugaro,5.58,Special (21 eps),Jul 2016 - Jul 2016
10774,Gekidan Nanatsu no Taizai,5.58,ONA (13 eps),Dec 2020 - Jan 2021
10775,Heya/Keitai,5.58,Movie (1 eps),Jan 1999 - Jan 1999
10776,Initiation feat. Hatsune Miku,5.58,Music (1 eps),Dec 2012 - Dec 2012
10777,Jigen Sengokushi: Kuro no Shishi - Jinnai-hen,5.58,OVA (1 eps),Nov 1992 - Nov 1992
10778,Kaette Kita Top wo Nerae! Kagaku Kouza,5.58,Special (2 eps),Feb 2012 - Feb 2012
10779,Kakko Kawaii Sengen!,5.58,TV (5 eps),Nov 2010 - Dec 2010
10780,Kanadian Families: Episode Zero,5.58,OVA (1 eps),Jul 2015 - Jul 2015
10781,Kirin Monoshiri Yakata,5.58,TV (1565 eps),Jan 1975 - Dec 1979
10782,Love Position: Halley Densetsu,5.58,OVA (1 eps),Dec 1985 - Dec 1985
10783,Mahou Yuugi 3D,5.58,OVA (1 eps),Dec 2001 - Dec 2001
10784,Makeruna! Makendou,5.58,OVA (1 eps),Mar 1995 - Mar 1995
10785,Marie & Gali Special,5.58,Special (1 eps),Jun 2009 - Jun 2009
10786,Moonrakers,5.58,ONA (1 eps),Apr 2014 - Apr 2014
10787,Mori no e,5.58,Music (1 eps),Feb 2011 - Feb 2011
10788,Nanja Monja Obake,5.58,Special (1 eps),Dec 1994 - Dec 1994
10789,Out of My Mind,5.58,Movie (1 eps),2016 - 2016
10790,Peeping Life 5.0ch,5.58,OVA (10 eps),Feb 2012 - Feb 2012
10791,Please! Marry Me!!,5.58,Music (1 eps),May 2008 - May 2008
10792,Pride,5.58,ONA (1 eps),Oct 2015 - Oct 2015
10793,Saihate no Paladin: Michiyuki,5.58,Special (1 eps),Nov 2021 - Nov 2021
10794,Shin Seiki Den Mars,5.58,TV (13 eps),Oct 2002 - Feb 2003
10795,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,5.58,OVA (1 eps),May 1991 - May 1991
10796,Souhaku Shisuferia,5.58,Music (1 eps),Dec 2009 - Dec 2009
10797,Soul Link Picture Drama,5.58,Special (3 eps),Jul 2006 - Sep 2006
10798,Variable Geo,5.58,OVA (3 eps),Nov 1996 - Jun 1997
10799,Wan Wan Chuushingura,5.58,Movie (1 eps),Dec 1963 - Dec 1963
10800,Yuureisen,5.58,Movie (1 eps),Apr 1956 - Apr 1956
10801,MaxValu Kyushu,5.57,Special (1 eps),Nov 2008 - Nov 2008
10802,Minna de Bokumetsu Inshu Unten,5.57,Special (1 eps),2013 - 2013
10803,Mirai Koushi Harima SACLA,5.57,ONA (1 eps),Dec 2013 - Dec 2013
10804,Noobow: Kieta Medal,5.57,OVA (1 eps),Mar 1990 - Mar 1990
10805,Pikotarou no Lullaby Lullaby (TV),5.57,TV (9 eps),Aug 2017 - Sep 2017
10806,Sequence,5.57,OVA (1 eps),Mar 1992 - Mar 1992
10807,Sousha wa Tada Senaka to Teikin de Kataru Nomi,5.57,Music (1 eps),Nov 2017 - Nov 2017
10808,Spice Paradise: Curry Meshi Ver.,5.57,Music (1 eps),Sep 2018 - Sep 2018
10809,Tanitsu Shikousei Overbloom,5.57,Music (1 eps),Dec 2019 - Dec 2019
10810,Wishing,5.57,Music (1 eps),Dec 2017 - Dec 2017
10811,Xabungle Graffiti,5.57,Movie (1 eps),Jul 1983 - Jul 1983
10812,_Summer,5.57,OVA (2 eps),Oct 2006 - Jan 2007
10813,365-nichi no Love Song,5.57,Music (1 eps),2011 - 2011
10814,7-kakan.,5.57,Music (1 eps),Jul 2015 - Jul 2015
10815,Attakai tte, Gohoubi da.,5.57,Special (1 eps),Dec 2019 - Dec 2019
10816,Baku Tech! Bakugan Gachi Special,5.57,ONA (1 eps),Feb 2014 - Feb 2014
10817,Battle Royal High School,5.57,OVA (1 eps),Dec 1987 - Dec 1987
10818,Bungaku Shounen no Yuuutsu,5.57,Music (1 eps),Jun 2011 - Jun 2011
10819,Business Fish,5.57,TV (6 eps),Jul 2019 - Aug 2019
10820,Coluboccoro,5.57,OVA (1 eps),2007 - 2007
10821,Dance XX,5.57,Music (1 eps),Oct 2015 - Oct 2015
10822,Densha Kamo Shirenai,5.57,Music (1 eps),Jun 2002 - Jun 2002
10823,DinoZone,5.57,OVA (5 eps),Nov 1998 - Jan 2000
10824,Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,5.57,OVA (2 eps),Oct 1992 - Nov 1992
10825,Eiga Daisuki Pompo-san,5.57,Special (1 eps),Sep 2018 - Sep 2018
10826,Eizouken Mini Anime,5.57,ONA (13 eps),Jan 2020 - Mar 2020
10827,Go! Samurai,5.57,ONA (1 eps),Aug 2015 - Aug 2015
10828,Grandeek,5.57,OVA (1 eps),Nov 2000 - Nov 2000
10829,Hatena☆Illusion: Koi to Mahou no Illusion de, Muchuu Sasechaimasu! Special,5.57,Special (1 eps),Feb 2020 - Feb 2020
10830,Hei Mao Jing Zhang,5.57,TV (5 eps),Jan 1984 - Dec 1984
10831,Hibi no Awa,5.57,Music (1 eps),Oct 2014 - Oct 2014
10832,High Score,5.57,TV (8 eps),Nov 2011 - Jan 2012
10833,Hiromi,5.57,Music (1 eps),Apr 1980 - Apr 1980
10834,In the Sea and near a Girl.,5.57,ONA (1 eps),Aug 2014 - Aug 2014
10835,Kodomo no Keijijougaku,5.57,ONA (1 eps),Oct 2007 - Oct 2007
10836,Kouryuu Densetsu Villgust PV,5.57,Special (1 eps),Jun 1990 - Jun 1990
10837,Kumo no Mori no Marcus,5.57,ONA (1 eps),Nov 2017 - Nov 2017
10838,Love to Live By,5.57,Music (1 eps),2007 - 2007
10839,Lupin VIII,5.57,Special (1 eps),Mar 2012 - Mar 2012
10840,A-Girl,5.56,OVA (1 eps),Sep 1993 - Sep 1993
10841,Anisava,5.56,TV (13 eps),Aug 2013 - Jan 2014
10842,Baby Felix,5.56,TV (65 eps),Oct 2000 - Jun 2001
10843,Bouei Honou / Evidence,5.56,Music (2 eps),Apr 2011 - Apr 2011
10844,Deep Insanity: The Lost Child,5.56,TV (12 eps),Oct 2021 - Dec 2021
10845,E no Umakatta Tomodachi,5.56,Music (1 eps),Apr 2014 - Apr 2014
10846,Endless Summer,5.56,Music (1 eps),Sep 2013 - Sep 2013
10847,Long Dao Qi Yuan,5.56,Movie (1 eps),Jan 2005 - Jan 2005
10848,Mahou no Yousei Persia Pilot,5.56,Special (1 eps),May 2003 - May 2003
10849,Mobile Suit Gundam ZZ: Gundam Frag.,5.56,OVA (2 eps),Sep 2009 - Nov 2009
10850,Momo Kyun Sword,5.56,TV (12 eps),Jul 2014 - Sep 2014
10851,One Room,5.56,TV (12 eps),Jan 2017 - Mar 2017
10852,Pink Mizu Dorobou Ame Dorobou,5.56,Movie (1 eps),Jul 1990 - Jul 1990
10853,Planzet,5.56,Movie (1 eps),May 2010 - May 2010
10854,PoPo Loouise,5.56,Music (1 eps),Oct 2008 - Oct 2008
10855,Q Transformers: Saranaru Ninki Mono e no Michi,5.56,TV (13 eps),Jul 2015 - Oct 2015
10856,Qin Shi Ming Yue: Guoqing Tebie Pian,5.56,ONA (1 eps),Oct 2015 - Oct 2015
10857,School Days: Magical Heart Kokoro-chan,5.56,OVA (1 eps),Mar 2008 - Mar 2008
10858,Shinrabanshou: Tenchi Shinmei no Shou,5.56,ONA (1 eps),Jun 2014 - Jun 2014
10859,Ultraman Kids: M7.8 Sei no Yukai na Nakama,5.56,Movie (1 eps),Mar 1984 - Mar 1984
10860,Xi Yangyang Yu Hui Tailang: Hu Hu Sheng Wei,5.56,Movie (1 eps),Jan 2010 - Jan 2010
10861,Yousei Ou,5.56,OVA (1 eps),Dec 1988 - Dec 1988
10862,Macross Fufonfia,5.55,ONA (20 eps),May 2008 - Oct 2008
10863,Macross Fufonfia Specials,5.55,Special (3 eps),Dec 2013 - Dec 2013
10864,Onara Gorou,5.55,TV (13 eps),Jul 2016 - Sep 2016
10865,Platonic Chain: Web,5.55,Special (1 eps),Sep 2003 - Sep 2003
10866,Portable Kuukou,5.55,Music (1 eps),May 2004 - May 2004
10867,Suiren no Hito,5.55,Movie (1 eps),2000 - 2000
10868,Surprise 4 U.,5.55,ONA (2 eps),Jun 2012 - Jul 2012
10869,Tokyo Girls Collection 2016 A/W x Osomatsu-san Special Movie,5.55,Movie (1 eps),Sep 2016 - Sep 2016
10870,Trust,5.55,Music (1 eps),May 2017 - May 2017
10871,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka?,5.55,TV (12 eps),Jul 2019 - Sep 2019
10872,Uchurei!,5.55,TV (12 eps),Aug 2009 - Sep 2009
10873,Usagi-chan de Cue!!,5.55,OVA (3 eps),Nov 2001 - Apr 2002
10874,Violence Jack: Jigoku Gai-hen,5.55,OVA (1 eps),Dec 1988 - Dec 1988
10875,Wares: Beyond,5.55,ONA (1 eps),Dec 2017 - Dec 2017
10876,Yume Kyuukou de 15-bu,5.55,Music (1 eps),Oct 1983 - Oct 1983
10877,AIKa Zero Picture Drama,5.55,Special (3 eps),Aug 2009 - Dec 2009
10878,Backkom Meogeujan Yeohaeng,5.55,Movie (1 eps),Mar 2007 - Mar 2007
10879,Cosmos Pink Shock,5.55,OVA (1 eps),Jul 1986 - Jul 1986
10880,Crystal Sea Ver. 69 (Kay Nakayama Remix),5.55,Music (1 eps),2010 - 2010
10881,Diabolik Lovers More,Blood,5.55,TV (12 eps),Sep 2015 - Dec 2015
10882,Distorted Princess,5.55,Music (1 eps),Jul 2011 - Jul 2011
10883,Divine Gate,5.55,TV (12 eps),Jan 2016 - Mar 2016
10884,Escape from Tsuki no Uragawa Zoo,5.55,Music (1 eps),Nov 2016 - Nov 2016
10885,For,5.55,Music (1 eps),Dec 2008 - Dec 2008
10886,Go! Go! 575: Meippai ni, Hajiketeru?,5.55,Special (1 eps),Oct 2014 - Oct 2014
10887,Gundam: Mission to the Rise,5.55,Special (1 eps),Aug 1998 - Aug 1998
10888,Jantama Pong☆ Special,5.55,ONA (1 eps),Mar 2022 - Mar 2022
10889,Jigoku de Naze Warui,5.55,Music (1 eps),Sep 2013 - Sep 2013
10890,Kamishibai Itazura Tanuki no Maki,5.55,Movie (1 eps),1933 - 1933
10891,Kashikokimono,5.55,Movie (1 eps),2004 - 2004
10892,Koguma no Koro-chan,5.55,Movie (1 eps),Mar 1958 - Mar 1958
10893,1989,5.54,Music (1 eps),Jun 2009 - Jun 2009
10894,Ashinaga Ojisan,5.54,Special (1 eps),Oct 1979 - Oct 1979
10895,Baka Misérables,5.54,ONA (3 eps),May 2013 - Jun 2013
10896,Black'n White Jammin' Cats,5.54,Music (1 eps),Dec 2018 - Dec 2018
10897,Chein Kuro-Nikuru!!,5.54,Special (12 eps),Jan 2017 - Apr 2017
10898,Days of Delight,5.54,Music (1 eps),Sep 2018 - Sep 2018
10899,Destiny Child,5.54,ONA (1 eps),May 2018 - May 2018
10900,Do You Remember That Night?,5.54,Music (2 eps),Jul 2010 - Jul 2010
10901,Gakuen Handsome Special,5.54,Special (1 eps),Dec 2016 - Dec 2016
10902,Gokicha!!,5.54,ONA (2 eps),Sep 2012 - Sep 2012
10903,Happy Kappy Recap,5.54,Special (1 eps),Aug 2011 - Aug 2011
10904,Inuki Kanako Zekkyou Collection: Gakkou ga Kowai!,5.54,OVA (1 eps),Aug 1999 - Aug 1999
10905,It's Show Time!,5.54,Music (1 eps),Feb 2019 - Feb 2019
10906,Jakusansei Million Arthur Specials,5.54,Special (3 eps),Jul 2016 - Aug 2016
10907,Jakusansei Million Arthur: Forever Kakusansei Million Arthur,5.54,ONA (1 eps),Apr 2017 - Apr 2017
10908,Mameshiba x Gaist Crusher Collab CM,5.54,Special (1 eps),Mar 2014 - Mar 2014
10909,Minion,5.54,ONA (3 eps),Dec 2014 - Sep 2019
10910,Mugen no Ryvius: Illusion,5.54,ONA (6 eps),1999 - 2000
10911,Mujigen Hunter Fandora,5.54,OVA (3 eps),Sep 1985 - Nov 1986
10912,Nana to Kaoru,5.54,OVA (1 eps),Mar 2011 - Mar 2011
10913,Neeko ga Vtuber Shite Mita,5.54,ONA (4 eps),Mar 2018 - Mar 2018
10914,Norakuro Nitouhei,5.54,Movie (1 eps),1935 - 1935
10915,Pareo wa Emerald,5.54,Music (1 eps),Nov 2011 - Nov 2011
10916,Pop in Q Dance MV,5.54,Music (1 eps),Jun 2017 - Jun 2017
10917,Readyyy!,5.54,ONA (1 eps),Aug 2018 - Aug 2018
10918,Rinshi!! Ekoda-chan,5.54,TV (11 eps),Jan 2019 - Mar 2019
10919,School Days,5.54,TV (12 eps),Jul 2007 - Sep 2007
10920,Sono Mukou no Mukougawa,5.54,Music (1 eps),Mar 2005 - Mar 2005
10921,Strange+ Special,5.54,Special (1 eps),Apr 2014 - Apr 2014
10922,Super Speed,5.54,Music (1 eps),Sep 2010 - Sep 2010
10923,Sword of Phantasia,5.54,ONA (1 eps),Mar 2013 - Mar 2013
10924,Ultraman USA,5.54,Movie (1 eps),Apr 1989 - Apr 1989
10925,Virtual-san wa Miteiru Specials,5.54,Special (2 eps),May 2019 - May 2019
10926,W'z,5.54,TV (13 eps),Jan 2019 - Mar 2019
10927,Zhan Long Si Qu,5.54,TV (64 eps),2009 - 2009
10928,Mayonaka wa Junketsu,5.53,Music (1 eps),Mar 2001 - Mar 2001
10929,Nayuta,5.53,OVA (1 eps),Jul 1986 - Jul 1986
10930,Oosouji,5.53,Music (1 eps),Dec 2013 - Dec 2013
10931,Plus 50000-nen,5.53,Movie (1 eps),1961 - 1961
10932,Sakana no Iu Koto wo Kiku,5.53,Movie (1 eps),2013 - 2013
10933,Sayonara Watashi no Cramer Mini Anime,5.53,ONA (24 eps),Mar 2021 - Jun 2021
10934,Shounen Sunday CM: Detective Conan,5.53,Special (1 eps),Aug 1995 - Aug 1995
10935,Wonderland to Hitsuji no Uta,5.53,Music (1 eps),Jul 2010 - Jul 2010
10936,Ankoku Shindenshou Takegami,5.53,OVA (3 eps),Mar 1990 - Jan 1992
10937,Aya to Majo,5.53,Special (1 eps),Dec 2020 - Dec 2020
10938,Beast Saga,5.53,TV (38 eps),Jan 2013 - Sep 2013
10939,Boku wa Shitteru yo.,5.53,ONA (1 eps),Jun 2017 - Jun 2017
10940,Bounty Dog: Getsumen no Ibu,5.53,OVA (2 eps),Oct 1994 - Nov 1994
10941,Cell no Koi,5.53,Music (1 eps),Aug 2005 - Aug 2005
10942,Chiruran: Nibun no Ichi Special,5.53,Special (1 eps),May 2017 - May 2017
10943,Chiyuki no Fashion Check,5.53,ONA (9 eps),Mar 2020 - Apr 2020
10944,Dead End Street,5.53,Music (1 eps),Feb 2016 - Feb 2016
10945,Donyatsu Specials,5.53,Special (2 eps),Dec 2013 - Dec 2013
10946,Doudou,5.53,OVA (2 eps),2002 - 2003
10947,EDEN,5.53,Music (1 eps),Oct 2011 - Oct 2011
10948,Fushigi na Taiko,5.53,Movie (1 eps),Aug 1957 - Aug 1957
10949,Hagane Orchestra,5.53,TV (12 eps),Oct 2016 - Dec 2016
10950,Hyoutan Suzume,5.53,Movie (1 eps),Feb 1959 - Feb 1959
10951,Ichi Nichi Shite Narazu,5.53,ONA (1 eps),Feb 2021 - Feb 2021
10952,Iro wo Kuu Akuma,5.53,ONA (1 eps),Aug 2015 - Aug 2015
10953,Kamiusagi Rope x Boruto: Naruto Next Generations,5.53,ONA (1 eps),Oct 2017 - Oct 2017
10954,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana Recap,5.53,Special (1 eps),Dec 2019 - Dec 2019
10955,Kennosuke-sama,5.53,OVA (1 eps),Jul 1990 - Jul 1990
10956,Kyoufu Densetsu Kaiki! Frankenstein,5.53,Special (1 eps),Jul 1981 - Jul 1981
10957,Kyoufu Shinbun (2014),5.53,ONA (16 eps),Apr 2014 - Aug 2014
10958,Kyoukasho ni Nai!,5.53,OVA (2 eps),Apr 1998 - May 1998
10959,47 Todoufuken,5.52,TV (26 eps),Apr 2011 - Sep 2011
10960,Aozora Under Girls!,5.52,ONA (2 eps),May 2017 - Aug 2018
10961,Bikini Warriors OVA,5.52,OVA (6 eps),Dec 2016 - May 2021
10962,Calihara no Uta,5.52,Music (1 eps),May 2014 - May 2014
10963,Choujin Locke: Mirror Ring,5.52,OVA (1 eps),Dec 2000 - Dec 2000
10964,Cyborg 009: The Reopening,5.52,Special (1 eps),Oct 2010 - Oct 2010
10965,Exper Zenon,5.52,OVA (1 eps),Sep 1991 - Sep 1991
10966,Fujiko Fujio A no Mumako,5.52,Special (1 eps),Jul 1990 - Jul 1990
10967,Fune wo Amu Yokoku,5.52,ONA (10 eps),Oct 2016 - Dec 2016
10968,Glass no Kamen Desu ga the Movie: Onna Spy no Koi! Murasaki no Bara wa Kiken na Kaori!?,5.52,Movie (1 eps),Jun 2013 - Jun 2013
10969,Grim,5.52,Movie (1 eps),1985 - 1985
10970,Hit wo Nerae!,5.52,TV (8 eps),Mar 2004 - Apr 2004
10971,Houkago no Tinker Bell,5.52,OVA (1 eps),Jul 1992 - Jul 1992
10972,I'm Here,5.52,Movie (1 eps),2015 - 2015
10973,Inferious Wakusei Senshi Gaiden Condition Green,5.52,OVA (6 eps),Nov 1991 - Mar 1992
